Provider Number,Hospital Name,Address,City,State, ZIP Code,County Name,Unweighted Normalized Clinical Process of Care Domain Score,Weighted Clinical Process of Care Domain Score,Unweighted Patient Experience of Care Domain Score,Weighted Patient Experience of Care Domain Score,Total Performance Score
"330181","GLEN COVE HOSPITAL","101 ST ANDREWS LANE","GLEN COVE","NY","11542","NASSAU","65.555555555556","45.888888888889","21.000000000000","6.300000000000","52.188888888889"
"330182","ST FRANCIS HOSPITAL, ROSLYN","100 PORT WASHINGTON BOULEVARD","ROSLYN","NY","11576","NASSAU","65.454545454545","45.818181818182","57.000000000000","17.100000000000","62.918181818182"
"330184","SOUND SHORE MEDICAL CENTER OF WESTSCHESTER","16 GUION PLACE","NEW ROCHELLE","NY","10802","WESTCHESTER","44.444444444444","31.111111111111","34.000000000000","10.200000000000","41.311111111111"
"330185","JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON","75 NORTH COUNTRY ROAD","PORT JEFFERSON","NY","11777","SUFFOLK","71.111111111111","49.777777777778","55.000000000000","16.500000000000","66.277777777778"
"330188","MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER","5300 MILITARY ROAD","LEWISTON","NY","14092","NIAGARA","41.111111111111","28.777777777778","20.000000000000","6.000000000000","34.777777777778"
"330191","GLENS FALLS HOSPITAL","100 PARK STREET","GLENS FALLS","NY","12801","WARREN","40.000000000000","28.000000000000","41.000000000000","12.300000000000","40.300000000000"
"330193","FLUSHING HOSPITAL MEDICAL CENTER","45TH AVENUE AND PARSONS BOULEVARD","FLUSHING","NY","11355","QUEENS","40.000000000000","28.000000000000","20.000000000000","6.000000000000","34.000000000000"
"330194","MAIMONIDES MEDICAL CENTER","4802 TENTH AVENUE","BROOKLYN","NY","11219","KINGS","40.000000000000","28.000000000000","7.000000000000","2.100000000000","30.100000000000"
"330195","LONG ISLAND JEWISH MEDICAL CENTER","270 - 05 76TH AVENUE","NEW HYDE PARK","NY","11040","NASSAU","42.727272727273","29.909090909091","18.000000000000","5.400000000000","35.309090909091"
"330196","CONEY ISLAND HOSPITAL","2601 OCEAN PARKWAY","BROOKLYN","NY","11235","KINGS","27.777777777778","19.444444444444","20.000000000000","6.000000000000","25.444444444444"
"330197","CANTON-POTSDAM HOSPITAL","50 LEROY STREET","POTSDAM","NY","13676","ST. LAWRENCE","55.555555555556","38.888888888889","37.000000000000","11.100000000000","49.988888888889"
"330198","SOUTH NASSAU COMMUNITIES HOSPITAL","ONE HEALTHY WAY","OCEANSIDE","NY","11572","NASSAU","48.000000000000","33.600000000000","19.000000000000","5.700000000000","39.300000000000"
"330199","METROPOLITAN HOSPITAL CENTER","1901 FIRST AVENUE","NEW YORK","NY","10029","NEW YORK","48.888888888889","34.222222222222","13.000000000000","3.900000000000","38.122222222222"
"330201","KINGSBROOK JEWISH MEDICAL CENTER","585 SCHENECTADY AVENUE","BROOKLYN","NY","11203","KINGS","61.111111111111","42.777777777778","17.000000000000","5.100000000000","47.877777777778"
"330202","KINGS COUNTY HOSPITAL CENTER","451 CLARKSON AVENUE","BROOKLYN","NY","11203","KINGS","43.333333333333","30.333333333333","9.000000000000","2.700000000000","33.033333333333"
"330203","CROUSE HOSPITAL","736 IRVING AVENUE","SYRACUSE","NY","13210","ONONDAGA","52.000000000000","36.400000000000","22.000000000000","6.600000000000","43.000000000000"
"330204","BELLEVUE HOSPITAL CENTER","462 FIRST AVENUE","NEW YORK","NY","10016","NEW YORK","50.000000000000","35.000000000000","13.000000000000","3.900000000000","38.900000000000"
"330205","ST ANTHONY COMMUNITY HOSPITAL","15 - 19  MAPLE AVENUE","WARWICK","NY","10990","ORANGE","80.000000000000","56.000000000000","34.000000000000","10.200000000000","66.200000000000"
"330208","ST JOHN'S RIVERSIDE HOSPITAL","976 NORTH BROADWAY","YONKERS","NY","10701","WESTCHESTER","13.333333333333","9.333333333333","22.000000000000","6.600000000000","15.933333333333"
"330211","CLAXTON-HEPBURN MEDICAL CENTER","214 KING STREET","OGDENSBURG","NY","13669","ST. LAWRENCE","78.888888888889","55.222222222222","34.000000000000","10.200000000000","65.422222222222"
"330213","LEWIS COUNTY GENERAL HOSPITAL","7785 NORTH STATE STREET","LOWVILLE","NY","13367","LEWIS","35.555555555556","24.888888888889","59.000000000000","17.700000000000","42.588888888889"
"330214","NYU HOSPITALS CENTER","550 FIRST AVENUE","NEW YORK","NY","10016","NEW YORK","71.818181818182","50.272727272727","28.000000000000","8.400000000000","58.672727272727"
"330215","ROME MEMORIAL HOSPITAL, INC","1500 NORTH JAMES STREET","ROME","NY","13440","ONEIDA","42.222222222222","29.555555555556","27.000000000000","8.100000000000","37.655555555556"
"330218","OSWEGO HOSPITAL","110 WEST SIXTH STREET","OSWEGO","NY","13126","OSWEGO","40.000000000000","28.000000000000","45.000000000000","13.500000000000","41.500000000000"
"330219","ERIE COUNTY MEDICAL CENTER","462 GRIDER STREET","BUFFALO","NY","14215","ERIE","50.000000000000","35.000000000000","6.000000000000","1.800000000000","36.800000000000"
"330221","WYCKOFF HEIGHTS MEDICAL CENTER","374 STOCKHOLM STREET","BROOKLYN","NY","11237","KINGS","60.000000000000","42.000000000000","15.000000000000","4.500000000000","46.500000000000"
"330222","SARATOGA HOSPITAL","211 CHURCH STREET","SARATOGA SPRINGS","NY","12866","SARATOGA","35.555555555556","24.888888888889","54.000000000000","16.200000000000","41.088888888889"
"330223","MASSENA MEMORIAL HOSPITAL","1 HOSPITAL DRIVE","MASSENA","NY","13662","ST. LAWRENCE","44.444444444444","31.111111111111","27.000000000000","8.100000000000","39.211111111111"
"330224","BENEDICTINE HOSPITAL","105 MARY'S AVENUE","KINGSTON","NY","12401","ULSTER","80.000000000000","56.000000000000","56.000000000000","16.800000000000","72.800000000000"
"330225","LONG BEACH MEDICAL CENTER","455 EAST BAY DRIVE","LONG BEACH","NY","11561","NASSAU","24.444444444444","17.111111111111","6.000000000000","1.800000000000","18.911111111111"
"330226","UNITY HOSPITAL OF ROCHESTER","1555 LONG POND ROAD","ROCHESTER","NY","14626","MONROE","57.000000000000","39.900000000000","23.000000000000","6.900000000000","46.800000000000"
"330229","BROOKS MEMORIAL HOSPITAL","529 CENTRAL AVENUE","DUNKIRK","NY","14048","CHAUTAUQUA","45.555555555556","31.888888888889","48.000000000000","14.400000000000","46.288888888889"
"330231","QUEENS HOSPITAL CENTER","82-68 164TH STREET","JAMAICA","NY","11432","QUEENS","45.555555555556","31.888888888889","10.000000000000","3.000000000000","34.888888888889"
"330232","ST MARY'S HOSPITAL ( TROY )","1300 MASSACHUSETTS AVENUE","TROY","NY","12180","RENSSELAER","40.000000000000","28.000000000000","18.000000000000","5.400000000000","33.400000000000"
"330233","BROOKDALE HOSPITAL MEDICAL CENTER","LINDEN BOULEVARD AT BROOKDALE PLAZA","BROOKLYN","NY","11212","KINGS","57.000000000000","39.900000000000","10.000000000000","3.000000000000","42.900000000000"
"330234","WESTCHESTER MEDICAL CENTER","100 WOODS RD","VALHALLA","NY","10595","WESTCHESTER","37.272727272727","26.090909090909","16.000000000000","4.800000000000","30.890909090909"
"330235","AUBURN COMMUNITY HOSPITAL","17 LANSING STREET","AUBURN","NY","13021","CAYUGA","2.222222222222","1.555555555556","13.000000000000","3.900000000000","5.455555555556"
"330236","NEW YORK METHODIST HOSPITAL","506 SIXTH STREET","BROOKLYN","NY","11215","KINGS","71.818181818182","50.272727272727","27.000000000000","8.100000000000","58.372727272727"
"330238","NICHOLAS H NOYES MEMORIAL HOSPITAL","111  CLARA BARTON STREET","DANSVILLE","NY","14437","LIVINGSTON","43.333333333333","30.333333333333","33.000000000000","9.900000000000","40.233333333333"
"330239","WOMAN'S CHRISTIAN ASSOCIATION","207 FOOTE AVENUE","JAMESTOWN","NY","14701","CHAUTAUQUA","52.222222222222","36.555555555556","13.000000000000","3.900000000000","40.455555555556"
"330240","HARLEM HOSPITAL CENTER","506 LENOX AVENUE","NEW YORK","NY","10037","NEW YORK","41.111111111111","28.777777777778","7.000000000000","2.100000000000","30.877777777778"
"330241","UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER","750 EAST ADAMS STREET","SYRACUSE","NY","13210","ONONDAGA","35.454545454545","24.818181818182","28.000000000000","8.400000000000","33.218181818182"
"330245","ST ELIZABETH MEDICAL CENTER","2209 GENESEE STREET","UTICA","NY","13501","ONEIDA","59.090909090909","41.363636363636","47.000000000000","14.100000000000","55.463636363636"
"330246","ST CHARLES HOSPITAL","200 BELLE TERRE ROAD","PORT JEFFERSON","NY","11777","SUFFOLK","81.111111111111","56.777777777778","35.000000000000","10.500000000000","67.277777777778"
"330249","COMMUNITY MEMORIAL HOSPITAL, INC","150 BROAD STREET","HAMILTON","NY","13346","MADISON","86.666666666667","60.666666666667","54.000000000000","16.200000000000","76.866666666667"
"330250","CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR","75 BEEKMAN STREET","PLATTSBURGH","NY","12901","CLINTON","69.090909090909","48.363636363636","20.000000000000","6.000000000000","54.363636363636"
"330259","MERCY MEDICAL CENTER","1000 NORTH VILLAGE AVENUE","ROCKVILLE CENTRE","NY","11570","NASSAU","76.666666666667","53.666666666667","18.000000000000","5.400000000000","59.066666666667"
"330261","PHELPS MEMORIAL HOSPITAL ASSN","701 NORTH BROADWAY","SLEEPY HOLLOW","NY","10591","WESTCHESTER","77.777777777778","54.444444444444","50.000000000000","15.000000000000","69.444444444444"
"330263","CARTHAGE AREA HOSPITAL, INC","1001 WEST STREET","CARTHAGE","NY","13619","JEFFERSON","6.250000000000","4.375000000000","38.000000000000","11.400000000000","15.775000000000"
"330264","ST LUKE'S CORNWALL HOSPITAL","70 DUBOIS STREET","NEWBURGH","NY","12550","ORANGE","66.000000000000","46.200000000000","24.000000000000","7.200000000000","53.400000000000"
"330265","CLIFTON SPRINGS HOSPITAL AND CLINIC","2 COULTER ROAD","CLIFTON SPRINGS","NY","14432","ONTARIO","62.222222222222","43.555555555556","36.000000000000","10.800000000000","54.355555555556"
"330267","HUDSON VALLEY HOSPITAL CENTER","1980 CROMPOND ROAD","CORTLANDT MANOR","NY","10567","WESTCHESTER","70.000000000000","49.000000000000","56.000000000000","16.800000000000","65.800000000000"
"330270","HOSPITAL FOR SPECIAL SURGERY","535 EAST 70TH STREET","NEW YORK","NY","10021","NEW YORK","81.666666666667","57.166666666667","75.000000000000","22.500000000000","79.666666666667"
"330273","PUTNAM HOSPITAL CENTER","670 STONELEIGH AVENUE","CARMEL","NY","10512","PUTNAM","34.444444444444","24.111111111111","70.000000000000","21.000000000000","45.111111111111"
"330276","NATHAN LITTAUER HOSPITAL","99 EAST STATE STREET","GLOVERSVILLE","NY","12078","FULTON","61.111111111111","42.777777777778","29.000000000000","8.700000000000","51.477777777778"
"330277","CORNING HOSPITAL","176 DENISON PARKWAY EAST","CORNING","NY","14830","STEUBEN","50.000000000000","35.000000000000","41.000000000000","12.300000000000","47.300000000000"
"330279","MERCY HOSPITAL","565 ABBOTT ROAD","BUFFALO","NY","14220","ERIE","53.636363636364","37.545454545455","17.000000000000","5.100000000000","42.645454545455"
"330285","STRONG MEMORIAL HOSPITAL","601 ELMWOOD AVE","ROCHESTER","NY","14642","MONROE","82.727272727273","57.909090909091","33.000000000000","9.900000000000","67.809090909091"
"330286","GOOD SAMARITAN HOSPITAL MEDICAL CENTER","1000 MONTAUK HIGHWAY","WEST ISLIP","NY","11795","SUFFOLK","89.000000000000","62.300000000000","21.000000000000","6.300000000000","68.600000000000"
"330304","WHITE PLAINS HOSPITAL CENTER","41 EAST POST R0AD","WHITE PLAINS","NY","10601","WESTCHESTER","77.000000000000","53.900000000000","57.000000000000","17.100000000000","71.000000000000"
"330306","LUTHERAN MEDICAL CENTER","150 55TH STREET","BROOKLYN","NY","11220","KINGS","74.000000000000","51.800000000000","29.000000000000","8.700000000000","60.500000000000"
"330307","CAYUGA MEDICAL CENTER AT ITHACA","101 DATES DRIVE","ITHACA","NY","14850","TOMPKINS","50.000000000000","35.000000000000","46.000000000000","13.800000000000","48.800000000000"
"330316","NEW YORK WESTCHESTER SQUARE MEDICAL CENTER","2475 ST RAYMOND AVENUE","BRONX","NY","10461","BRONX","28.888888888889","20.222222222222","25.000000000000","7.500000000000","27.722222222222"
"330331","PLAINVIEW HOSPITAL","888 OLD COUNTRY ROAD","PLAINVIEW","NY","11803","NASSAU","63.333333333333","44.333333333333","19.000000000000","5.700000000000","50.033333333333"
"330332","ST JOSEPH HOSPITAL","4295 HEMPSTEAD TURNPIKE","BETHPAGE","NY","11714","NASSAU","65.555555555556","45.888888888889","17.000000000000","5.100000000000","50.988888888889"
"330340","SOUTHAMPTON HOSPITAL","240 MEETING HOUSE LANE","SOUTHAMPTON","NY","11968","SUFFOLK","36.666666666667","25.666666666667","53.000000000000","15.900000000000","41.566666666667"
"330350","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","445 LENOX ROAD","BROOKLYN","NY","11203","KINGS","68.181818181818","47.727272727273","12.000000000000","3.600000000000","51.327272727273"
"330353","FOREST HILLS HOSPITAL","102 - 01 66TH ROAD","FOREST HILLS","NY","11375","QUEENS","72.222222222222","50.555555555556","17.000000000000","5.100000000000","55.655555555556"
"330372","FRANKLIN HOSPITAL","900 FRANKLIN AVENUE","VALLEY STREAM","NY","11580","NASSAU","44.444444444444","31.111111111111","21.000000000000","6.300000000000","37.411111111111"
"330385","NORTH CENTRAL BRONX HOSPITAL","3424 KOSSUTH AVENUE & 210TH STREET","BRONX","NY","10467","BRONX","52.500000000000","36.750000000000","14.000000000000","4.200000000000","40.950000000000"
"330386","CATSKILL REGIONAL MEDICAL CENTER","68 HARRIS BUSHVILLE ROAD","HARRIS","NY","12742","SULLIVAN","48.888888888889","34.222222222222","25.000000000000","7.500000000000","41.722222222222"
"330393","UNIVERSITY HOSPITAL ( STONY BROOK )","HEALTH SCIENCES CENTER SUNY","STONY BROOK","NY","11794","SUFFOLK","52.727272727273","36.909090909091","27.000000000000","8.100000000000","45.009090909091"
"330394","UNITED HEALTH SERVICES HOSPITALS, INC","33-57 HARRISON STREET","JOHNSON CITY","NY","13790","BROOME","56.363636363636","39.454545454545","23.000000000000","6.900000000000","46.354545454545"
"330395","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","327 BEACH 19TH STREET","FAR ROCKAWAY","NY","11691","QUEENS","21.111111111111","14.777777777778","15.000000000000","4.500000000000","19.277777777778"
"330396","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","760 BROADWAY","BROOKLYN","NY","11206","KINGS","38.888888888889","27.222222222222","10.000000000000","3.000000000000","30.222222222222"
"330397","INTERFAITH MEDICAL CENTER","1545 ATLANTIC AVENUE","BROOKLYN","NY","11213","KINGS","43.333333333333","30.333333333333","12.000000000000","3.600000000000","33.933333333333"
"330399","ST BARNABAS HOSPITAL","4422 THIRD AVENUE","BRONX","NY","10457","BRONX","79.000000000000","55.300000000000","19.000000000000","5.700000000000","61.000000000000"
"330401","ST CATHERINE OF SIENA HOSPITAL","50 ROUTE 25A","SMITHTOWN","NY","11787","SUFFOLK","63.000000000000","44.100000000000","25.000000000000","7.500000000000","51.600000000000"
"340001","CAROLINAS MEDICAL CENTER-NORTHEAST","920 CHURCH ST N","CONCORD","NC","28025","CABARRUS","56.363636363636","39.454545454545","80.000000000000","24.000000000000","63.454545454545"
"340002","MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE","509 BILTMORE AVE","ASHEVILLE","NC","28801","BUNCOMBE","76.363636363636","53.454545454545","57.000000000000","17.100000000000","70.554545454545"
"340003","NORTHERN HOSPITAL OF SURRY COUNTY","830 ROCKFORD ST","MOUNT AIRY","NC","27030","SURRY","48.888888888889","34.222222222222","38.000000000000","11.400000000000","45.622222222222"
"340004","HIGH POINT REGIONAL HOSPITAL","601 N ELM ST  PO BOX HP-5","HIGH POINT","NC","27261","GUILFORD","31.818181818182","22.272727272727","39.000000000000","11.700000000000","33.972727272727"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","66.666666666667","46.666666666667","57.000000000000","17.100000000000","63.766666666667"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","53.333333333333","37.333333333333","27.000000000000","8.100000000000","45.433333333333"
"340011","SPRUCE PINE COMMUNITY HOSPITAL","125 HOSPITAL DR","SPRUCE PINE","NC","28777","MITCHELL","53.750000000000","37.625000000000","56.000000000000","16.800000000000","54.425000000000"
"340013","RUTHERFORD HOSPITAL INC","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","66.666666666667","46.666666666667","54.000000000000","16.200000000000","62.866666666667"
"340014","FORSYTH MEMORIAL HOSPITAL","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","88.181818181818","61.727272727273","35.000000000000","10.500000000000","72.227272727273"
"340015","ROWAN REGIONAL MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","83.000000000000","58.100000000000","44.000000000000","13.200000000000","71.300000000000"
"340016","MEDWEST HARRIS","68 HOSPITAL RD","SYLVA","NC","28779","JACKSON","62.222222222222","43.555555555556","48.000000000000","14.400000000000","57.955555555556"
"340017","MARGARET R PARDEE MEMORIAL HOSPITAL","800 N JUSTICE ST","HENDERSONVILLE","NC","28791","HENDERSON","77.777777777778","54.444444444444","44.000000000000","13.200000000000","67.644444444444"
"340020","CENTRAL CAROLINA HOSPITAL","1135 CARTHAGE ST","SANFORD","NC","27330","LEE","53.333333333333","37.333333333333","50.000000000000","15.000000000000","52.333333333333"
"340021","CLEVELAND REGIONAL MEDICAL CENTER","201 E GROVER ST","SHELBY","NC","28150","CLEVELAND","74.444444444444","52.111111111111","80.000000000000","24.000000000000","76.111111111111"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","57.777777777778","40.444444444444","79.000000000000","23.700000000000","64.144444444444"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","40.000000000000","28.000000000000","57.000000000000","17.100000000000","45.100000000000"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","60.000000000000","42.000000000000","24.000000000000","7.200000000000","49.200000000000"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3708 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","73.636363636364","51.545454545455","51.000000000000","15.300000000000","66.845454545455"
"340032","GASTON MEMORIAL HOSPITAL","2525 COURT DR","GASTONIA","NC","28052","GASTON","90.909090909091","63.636363636364","71.000000000000","21.300000000000","84.936363636364"
"340036","FRANKLIN REGIONAL MEDICAL CENTER","100 HOSPITAL DR BOX 609","LOUISBURG","NC","27549","FRANKLIN","86.666666666667","60.666666666667","42.000000000000","12.600000000000","73.266666666667"
"340037","KINGS MOUNTAIN HOSPITAL INC","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","48.750000000000","34.125000000000","72.000000000000","21.600000000000","55.725000000000"
