"Provider Number","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Outpatients with low back pain who had an MRI without trying recommended treatments first such as physical therapy","Number of Patients 1","Footnote 1","Outpatients who had a follow-up mammogram or ultrasound within 45 days after a screening mammogram","Number of Patients 2","Footnote 2","Outpatient CT scans of the abdomen that were “combination” (double) scans","Number of Patients 3","Footnote 3","Outpatient CT scans of the chest that were “combination” (double) scans","Number of Patients 4","Footnote 4","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Number of Patients 5","Footnote 5","Outpatients with brain CT scans who got a sinus CT scan at the same time","Number of Patients 6","Footnote 6"
"310001","HACKENSACK UNIVERSITY MEDICAL CENTER","30 PROSPECT AVE","","","HACKENSACK","NJ","07601","BERGEN","2019962000","32.1","84","","14.4","2957","","3.3","2604","","1.0","3327","","5.5","1192","","2.4","2220",""
"310002","NEWARK BETH ISRAEL MEDICAL CENTER","201 LYONS AVE","","","NEWARK","NJ","07112","ESSEX","9739267850","Not Available","Not Available","The number of cases/patients is too few to report","4.9","815","","20.4","460","","2.6","501","","5.6","354","","Not Available","Not Available","The number of cases/patients is too few to report"
"310003","PALISADES MEDICAL CENTER","7600 RIVER RD","","","NORTH BERGEN","NJ","07047","HUDSON","2018545000","Not Available","Not Available","The number of cases/patients is too few to report","6.0","499","","8.8","501","","1.0","204","","4.9","164","","2.0","538",""
"310005","HUNTERDON MEDICAL CENTER","2100 WESCOTT DRIVE","","","FLEMINGTON","NJ","08822","HUNTERDON","9087886100","Not Available","Not Available","No cases met the criteria for this measure","10.6","861","","7.2","874","","4.0","703","","5.0","361","","0.6","699",""
"310006","ST MARY'S HOSPITAL, PASSAIC","350 BOULEVARD","","","PASSAIC","NJ","07055","PASSAIC","9733654300","Not Available","Not Available","The number of cases/patients is too few to report","13.6","664","","8.0","651","","1.4","349","","3.8","52","","3.2","715",""
"310008","HOLY NAME MEDICAL CENTER","718 TEANECK RD","","","TEANECK","NJ","07666","BERGEN","2018333000","25.7","175","","31.8","1402","","7.4","1355","","6.5","843","","5.9","219","","2.4","697",""
"310009","CLARA MAASS MEDICAL CENTER","ONE CLARA MAAS DRIVE","","","BELLEVILLE","NJ","07109","ESSEX","9734502002","Not Available","Not Available","The number of cases/patients is too few to report","7.4","392","","8.0","586","","4.2","142","","6.6","182","","3.0","702",""
"310010","UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO","ONE-FIVE PLAINSBORO ROAD","","","PLAINSBORO","NJ","08536","MIDDLESEX","8664604776","Not Available","Not Available","The number of cases/patients is too few to report","11.5","740","","12.3","641","","0.7","405","","6.2","161","","0.7","823",""
"310011","CAPE REGIONAL MEDICAL CENTER INC","TWO STONE HARBOR BLVD","","","CAPE MAY COURT HOUSE","NJ","08210","CAPE MAY","6094632000","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","34.0","656","","0.0","198","","6.5","155","","0.6","903",""
"310012","VALLEY HOSPITAL","223 N VAN DIEN AVENUE","","","RIDGEWOOD","NJ","07450","BERGEN","2014478000","25.8","163","","10.2","1807","","5.6","2214","","4.5","2119","","7.6","354","","2.0","1720",""
"310014","COOPER UNIVERSITY HOSPITAL","1 COOPER PLAZA","","","CAMDEN","NJ","08103","CAMDEN","8563422000","33.1","139","","13.2","1629","","3.7","1260","","0.4","1004","","3.6","166","","1.7","630",""
"310015","MORRISTOWN MEMORIAL HOSPITAL","100 MADISON AVE","","","MORRISTOWN","NJ","07962","MORRIS","9739715450","38.6","70","","15.5","1236","","1.8","1742","","0.7","1760","","6.8","855","","2.2","1028",""
"310016","CAREPOINT HEALTH-CHRIST HOSPITAL","176 PALISADE AVE","","","JERSEY CITY","NJ","07306","HUDSON","2017958200","Not Available","Not Available","The number of cases/patients is too few to report","12.0","526","","13.5","576","","2.8","248","","4.8","168","","Not Available","Not Available","The number of cases/patients is too few to report"
"310017","CHILTON HOSPITAL","97 WEST PARKWAY","","","POMPTON PLAINS","NJ","07444","MORRIS","9738315000","25.6","125","","16.7","2051","","28.0","1022","","14.7","831","","6.1","163","","3.1","1043",""
"310019","ST JOSEPH'S REGIONAL MEDICAL CENTER","703 MAIN ST","","","PATERSON","NJ","07503","PASSAIC","9737542000","28.8","212","","7.7","2425","","15.2","1583","","6.4","925","","6.2","957","","3.5","1628",""
"310021","ST FRANCIS MEDICAL CENTER","601 HAMILTON AVE","","","TRENTON","NJ","08629","MERCER","6095995000","Not Available","Not Available","The number of cases/patients is too few to report","8.2","414","","6.1","309","","5.8","208","","6.0","67","","1.4","359",""
"310022","VIRTUA WEST JERSEY HOSPITALS BERLIN","WHITEHORSE PIKE AND TOWNSEND AVENUE","","","BERLIN","NJ","08009","CAMDEN","8563223200","Not Available","Not Available","The number of cases/patients is too few to report","25.0","128","","2.7","1210","","2.0","395","","8.9","508","","2.7","2006",""
"310024","ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY","865 STONE ST","","","RAHWAY","NJ","07065","UNION","7323814200","29.1","55","","3.8","316","","7.9","592","","7.1","395","","5.9","135","","Not Available","Not Available","The number of cases/patients is too few to report"
"310025","CAREPOINT HEALTH - BAYONNE HOSPITAL CENTER","29 EAST 29TH ST","","","BAYONNE","NJ","07002","HUDSON","2018585000","31.3","99","","10.2","791","","5.1","688","","3.2","444","","4.8","544","","1.1","640",""
"310027","TRINITAS REGIONAL MEDICAL CENTER","225 WILLIAMSON STREET","","","ELIZABETH","NJ","07207","UNION","9089945000","35.6","45","","5.3","1032","","4.2","737","","0.4","463","","5.9","205","","3.2","808",""
"310028","NEWTON MEMORIAL HOSPITAL","175 HIGH ST","","","NEWTON","NJ","07860","SUSSEX","9733832121","Not Available","Not Available","No cases met the criteria for this measure","13.2","355","","2.1","626","","1.6","433","","4.9","144","","2.8","605",""
"310029","OUR LADY OF LOURDES MEDICAL CENTER","1600 HADDON AVENUE","","","CAMDEN","NJ","08103","CAMDEN","8567573500","Not Available","Not Available","The number of cases/patients is too few to report","11.7","223","","14.7","728","","13.3","301","","5.8","1686","","1.1","997",""
"310031","DEBORAH HEART AND LUNG CENTER","200 TRENTON ROAD","","","BROWNS MILLS","NJ","08015","BURLINGTON","6098936611","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","5.4","93","","0.2","461","","4.4","749","","Not Available","Not Available","The number of cases/patients is too few to report"
"310032","SOUTH JERSEY HOSPITAL","1505 W SHERMAN AVE","","","VINELAND","NJ","08360","CUMBERLAND","8566418000","29.5","122","","6.3","1828","","11.0","1068","","0.7","601","","7.1","211","","2.6","1201",""
"310034","RIVERVIEW MEDICAL CENTER","ONE RIVERVIEW PLAZA","","","RED BANK","NJ","07701","MONMOUTH","7327412700","Not Available","Not Available","The number of cases/patients is too few to report","13.7","768","","6.7","1152","","0.6","836","","8.3","205","","1.2","816",""
"310038","ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL","ONE ROBERT WOOD JOHNSON PL","","","NEW BRUNSWICK","NJ","08901","MIDDLESEX","7329378900","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","0.5","640","","0.0","199","","5.9","239","","3.1","1019",""
"310039","RARITAN BAY MEDICAL CENTER","530 NEW BRUNSWICK AVE","","","PERTH AMBOY","NJ","08861","MIDDLESEX","7324423700","Not Available","Not Available","The number of cases/patients is too few to report","4.2","1080","","2.3","821","","0.3","340","","6.3","221","","1.4","1081",""
"310040","CAREPOINT HEALTH-HOBOKEN UMC","308 WILLOW AVE","","","HOBOKEN","NJ","07030","HUDSON","2014181004","Not Available","Not Available","The number of cases/patients is too few to report","8.0","436","","6.0","365","","2.6","194","","6.8","74","","1.7","406",""
"310041","COMMUNITY MEDICAL CENTER","99 RT 37 WEST","","","TOMS RIVER","NJ","08755","OCEAN","7325578000","Not Available","Not Available","The number of cases/patients is too few to report","8.5","1001","","3.2","1363","","1.3","630","","7.9","89","","2.6","2095",""
"310044","CAPITAL HEALTH MEDICAL CENTER - HOPEWELL","ONE CAPITAL WAY","","","PENNINGTON","NJ","08534","MERCER","6093034000","Not Available","Not Available","The number of cases/patients is too few to report","8.7","1308","","5.5","641","","5.5","510","","5.0","379","","6.0","535",""
"310045","ENGLEWOOD HOSPITAL AND MEDICAL CENTER","350 ENGLE ST","","","ENGLEWOOD","NJ","07631","BERGEN","2018943000","31.1","135","","16.5","3061","","11.6","1516","","0.5","1061","","5.1","138","","2.9","1343",""
"310047","SHORE MEDICAL CENTER","100 MEDICAL CENTER WAY","","","SOMERS POINT","NJ","08244","ATLANTIC","6096533545","Not Available","Not Available","The number of cases/patients is too few to report","9.3","722","","9.7","527","","5.2","233","","8.3","228","","4.1","735",""
"310048","SOMERSET MEDICAL CENTER","110 REHILL AVE","","","SOMERVILLE","NJ","08876","SOMERSET","9086852200","30.6","72","","11.0","989","","22.0","876","","1.2","693","","7.2","209","","2.2","873",""
"310050","SAINT CLARE'S HOSPITAL","25 POCONO ROAD","","","DENVILLE","NJ","07834","MORRIS","9736256000","Not Available","Not Available","The number of cases/patients is too few to report","12.7","2919","","8.2","1599","","1.6","1029","","3.1","97","","4.0","1215",""
"310051","OVERLOOK HOSPITAL","99 BEAUVIOR AVE","","","SUMMIT","NJ","07902","UNION","9085222000","46.6","58","","21.2","773","","1.6","1410","","2.9","1291","","Not Available","Not Available","The number of cases/patients is too few to report","2.1","1404",""
"310052","OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","","","BRICK","NJ","08724","OCEAN","7328402200","Not Available","Not Available","The number of cases/patients is too few to report","16.8","1122","","6.8","1316","","0.9","1056","","6.7","119","","1.1","1554",""
"310054","HACKENSACK-UMC MOUNTAINSIDE","BAY AND HIGHLAND AVE","","","MONTCLAIR","NJ","07042","ESSEX","9734296000","Not Available","Not Available","The number of cases/patients is too few to report","8.9","462","","28.7","827","","4.2","404","","Not Available","Not Available","The number of cases/patients is too few to report","2.4","717",""
"310057","VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY","175 MADISON AVE","","","MOUNT HOLLY","NJ","08060","BURLINGTON","6099146200","Not Available","Not Available","The number of cases/patients is too few to report","9.8","315","","1.2","760","","0.0","314","","9.6","292","","1.0","1018",""
"310058","BERGEN REGIONAL MEDICAL CENTER","230 EAST RIDGEWOOD AVE","","","PARAMUS","NJ","07652","BERGEN","2019674000","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"310060","ST LUKE'S WARREN HOSPITAL","185 ROSEBERRY ST","","","PHILLIPSBURG","NJ","08865","WARREN","9088596700","37.0","73","","7.3","1182","","3.4","741","","1.2","322","","7.8","180","","2.2","584",""
"310061","LOURDES MEDICAL CENTER OF BURLINGTON COUNTY","218A SUNSET ROAD","","","WILLINGBORO","NJ","08046","BURLINGTON","6098352900","Not Available","Not Available","The number of cases/patients is too few to report","4.9","487","","2.0","712","","0.7","268","","7.2","69","","2.3","1089",""
"310064","ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV","1925 PACIFIC AVE","","","ATLANTIC CITY","NJ","08401","ATLANTIC","6094418020","33.9","59","","7.1","986","","3.3","1172","","9.7","402","","5.2","861","","3.4","1551",""
"310069","SOUTH JERSEY HEALTHCARE-ELMER HOSPITAL","501 WEST FRONT STREET","","","ELMER","NJ","08318","SALEM","8563631000","Not Available","Not Available","The number of cases/patients is too few to report","9.6","679","","6.9","391","","0.0","262","","4.8","105","","Not Available","Not Available","The number of cases/patients is too few to report"
