"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Spending per Hospital Patient with Medicare","Footnote"
"450697","SOUTHWEST GENERAL HOSPITAL","7400 BARLITE BLVD","","","SAN ANTONIO","TX","78224","BEXAR","2109212000","Spending per Hospital Patient with Medicare","1.04",""
"510048","LOGAN REGIONAL MEDICAL CENTER","20 HOSPITAL DRIVE","","","LOGAN","WV","25601","LOGAN","3048311350","Spending per Hospital Patient with Medicare","0.93",""
"100269","PALMS WEST HOSPITAL","13001 SOUTHERN BLVD","","","LOXAHATCHEE","FL","33470","PALM BEACH","5617534245","Spending per Hospital Patient with Medicare","1.07",""
"450508","MEMORIAL HOSPITAL","1204 MOUND ST","","","NACOGDOCHES","TX","75961","NACOGDOCHES","9365644611","Spending per Hospital Patient with Medicare","1.13",""
"160117","THE FINLEY HOSPITAL","350 NORTH GRANDVIEW AVENUE","","","DUBUQUE","IA","52001","DUBUQUE","5635821881","Spending per Hospital Patient with Medicare","1.00",""
"340132","MARIA PARHAM MEDICAL CENTER","PO BOX 59","","","HENDERSON","NC","27536","VANCE","2524384143","Spending per Hospital Patient with Medicare","0.92",""
"220016","BAYSTATE FRANKLIN MEDICAL CENTER","164 HIGH STREET","","","GREENFIELD","MA","01301","FRANKLIN","4137730211","Spending per Hospital Patient with Medicare","0.99",""
"050245","ARROWHEAD REGIONAL MEDICAL CENTER","400 NORTH PEPPER AVENUE","","","COLTON","CA","92324","SAN BERNARDINO","9095801000","Spending per Hospital Patient with Medicare","0.97",""
"370023","DUNCAN REGIONAL HOSPITAL, INC","1407 WHISENANT DRIVE","","","DUNCAN","OK","73533","STEPHENS","5802525300","Spending per Hospital Patient with Medicare","0.94",""
"410008","SOUTH COUNTY HOSPITAL INC","100 KENYON AVE","","","WAKEFIELD","RI","02879","WASHINGTON","4017828000","Spending per Hospital Patient with Medicare","0.92",""
"190167","MERCY REGIONAL MEDICAL CENTER","800 E MAIN","","","VILLE PLATTE","LA","70586","EVANGELINE","3373635684","Spending per Hospital Patient with Medicare","1.13",""
"230081","MERCY HOSPITAL - CADILLAC","400 HOBART ST","","","CADILLAC","MI","49601","WEXFORD","2318767200","Spending per Hospital Patient with Medicare","0.88",""
"330047","ST MARY'S HOSPITAL AT AMSTERDAM","427 GUY PARK AVENUE","","","AMSTERDAM","NY","12010","MONTGOMERY","5188421900","Spending per Hospital Patient with Medicare","0.92",""
"330202","KINGS COUNTY HOSPITAL CENTER","451 CLARKSON AVENUE","","","BROOKLYN","NY","11203","KINGS","7182453901","Spending per Hospital Patient with Medicare","0.89",""
"330103","OLEAN GENERAL HOSPITAL","515 MAIN STREET","","","OLEAN","NY","14760","CATTARAUGUS","7163732600","Spending per Hospital Patient with Medicare","0.93",""
"030007","VERDE VALLEY MEDICAL CENTER","269 SOUTH CANDY LANE","","","COTTONWOOD","AZ","86326","YAVAPAI","9286396000","Spending per Hospital Patient with Medicare","0.97",""
"230066","MERCY HEALTH PARTNERS, HACKLEY CAMPUS","1700 CLINTON STREET","","","MUSKEGON","MI","49442","MUSKEGON","2317263511","Spending per Hospital Patient with Medicare","0.99",""
"050498","SUTTER AUBURN FAITH HOSPITAL","11815 EDUCATION STREET","","","AUBURN","CA","95603","PLACER","5308884500","Spending per Hospital Patient with Medicare","0.94",""
"340107","VIDANT EDGECOMBE HOSPITAL","111 HOSPITAL DR","","","TARBORO","NC","27886","EDGECOMBE","2526417700","Spending per Hospital Patient with Medicare","0.92",""
"450104","GUADALUPE REGIONAL MEDICAL CENTER","1215 E COURT ST","","","SEGUIN","TX","78155","GUADALUPE","8303792411","Spending per Hospital Patient with Medicare","1.04",""
"050616","ST JOHNS PLEASANT VALLEY HOSPITAL","2309 ANTONIO AVE","","","CAMARILLO","CA","93010","VENTURA","8053895800","Spending per Hospital Patient with Medicare","0.98",""
"290047","SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER","9300 WEST SUNSET RD","","","LAS VEGAS","NV","89148","CLARK","7028802100","Spending per Hospital Patient with Medicare","1.08",""
"390173","INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD,  PO BOX 788","","","INDIANA","PA","15701","INDIANA","7243577000","Spending per Hospital Patient with Medicare","1.03",""
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","","","BOONE","NC","28607","WATAUGA","8282624100","Spending per Hospital Patient with Medicare","0.95",""
"510030","DAVIS MEMORIAL HOSPITAL","PO BOX 1484","","","ELKINS","WV","26241","RANDOLPH","3046363300","Spending per Hospital Patient with Medicare","0.85",""
"110209","TURNING POINT HOSPITAL","3015 VETERANS PARKWAY","","","MOULTRIE","GA","31788","COLQUITT","2299854815","Spending per Hospital Patient with Medicare","1.25",""
"520189","AURORA MED CTR KENOSHA","10400 75TH ST","","","KENOSHA","WI","53142","KENOSHA","2629485600","Spending per Hospital Patient with Medicare","1.03",""
"140012","KATHERINE SHAW BETHEA HOSPITAL","403 E 1ST ST","","","DIXON","IL","61021","LEE","8152885531","Spending per Hospital Patient with Medicare","0.92",""
"330399","ST BARNABAS HOSPITAL","4422 THIRD AVENUE","","","BRONX","NY","10457","BRONX","2129609000","Spending per Hospital Patient with Medicare","0.91",""
"100299","LAKEWOOD RANCH MEDICAL CENTER","8330 LAKEWOOD RANCH BOULEVARD","","","BRADENTON","FL","34202","MANATEE","9417822100","Spending per Hospital Patient with Medicare","1.11",""
"340097","HUGH CHATHAM MEMORIAL HOSPITAL","180 PARKWOOD DR","","","ELKIN","NC","28621","SURRY","3365277000","Spending per Hospital Patient with Medicare","0.93",""
"390125","WAYNE MEMORIAL HOSPITAL","601 PARK STREET","","","HONESDALE","PA","18431","WAYNE","5702538100","Spending per Hospital Patient with Medicare","1.04",""
"120006","CASTLE MEDICAL CENTER","640 ULUKAHIKI ST","","","KAILUA","HI","96734","HONOLULU","8082635500","Spending per Hospital Patient with Medicare","0.85",""
"310069","SOUTH JERSEY HEALTHCARE-ELMER HOSPITAL","501 WEST FRONT STREET","","","ELMER","NJ","08318","SALEM","8563631000","Spending per Hospital Patient with Medicare","0.98",""
"330232","ST MARY'S HOSPITAL ( TROY )","1300 MASSACHUSETTS AVENUE","","","TROY","NY","12180","RENSSELAER","5182725000","Spending per Hospital Patient with Medicare","0.93",""
"410001","MEMORIAL HOSPITAL OF RHODE ISLAND","111 BREWSTER STREET","","","PAWTUCKET","RI","02860","PROVIDENCE","4017292000","Spending per Hospital Patient with Medicare","1.02",""
"490110","LEWISGALE HOSPITAL MONTGOMERY","3700 SOUTH MAIN STREET","","","BLACKSBURG","VA","24060","MONTGOMERY","5409511111","Spending per Hospital Patient with Medicare","0.95",""
"520100","BELOIT MEM HSPTL","1969 W HART RD","","","BELOIT","WI","53511","ROCK","6083645011","Spending per Hospital Patient with Medicare","0.99",""
"100206","MEMORIAL HOSPITAL OF TAMPA","2901 SWANN AVE","","","TAMPA","FL","33609","HILLSBOROUGH","8138736400","Spending per Hospital Patient with Medicare","1.04",""
"150057","FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE","1201 HADLEY RD","","","MOORESVILLE","IN","46158","MORGAN","3178311160","Spending per Hospital Patient with Medicare","0.94",""
"380020","MCKENZIE-WILLAMETTE MEDICAL CENTER","1460 G STREET","","","SPRINGFIELD","OR","97477","LANE","5417264400","Spending per Hospital Patient with Medicare","0.90",""
"490060","CLINCH VALLEY MEDICAL CENTER","2949 WEST FRONT STREET","","","RICHLANDS","VA","24641","TAZEWELL","2765966000","Spending per Hospital Patient with Medicare","0.89",""
"310021","ST FRANCIS MEDICAL CENTER","601 HAMILTON AVE","","","TRENTON","NJ","08629","MERCER","6095995000","Spending per Hospital Patient with Medicare","1.11",""
"100291","WUESTHOFF MEDICAL CENTER - MELBOURNE","250 NORTH WICKHAM ROAD","","","MELBOURNE","FL","32935","BREVARD","3217521200","Spending per Hospital Patient with Medicare","1.15",""
"010061","HIGHLANDS MEDICAL CENTER","380 WOODS COVE ROAD","","","SCOTTSBORO","AL","35768","JACKSON","2562594444","Spending per Hospital Patient with Medicare","0.85",""
"100292","SACRED HEART HOSPITAL ON THE EMERALD COAST","7800 US HWY 98 W","","","MIRAMAR BEACH","FL","32550","WALTON","8502783600","Spending per Hospital Patient with Medicare","0.99",""
"050763","SILVER LAKE MEDICAL CENTER","1711 WEST TEMPLE STREET","","","LOS ANGELES","CA","90026","LOS ANGELES","2139896123","Spending per Hospital Patient with Medicare","1.33",""
"100276","BROWARD HEALTH CORAL SPRINGS","3000 CORAL HILLS DR","","","CORAL SPRINGS","FL","33065","BROWARD","9543443000","Spending per Hospital Patient with Medicare","1.08",""
"440132","HENRY COUNTY MEDICAL CENTER","301 TYSON AV","","","PARIS","TN","38242","HENRY","7316421220","Spending per Hospital Patient with Medicare","1.02",""
"520193","AURORA BAYCARE MED CTR","2845 GREENBRIER RD PO BOX 8900","","","GREEN BAY","WI","54311","BROWN","9202888000","Spending per Hospital Patient with Medicare","0.96",""
"490115","TWIN COUNTY REGIONAL HOSPITAL","200 HOSPITAL DRIVE","","","GALAX","VA","24333","GALAX CITY","2762368181","Spending per Hospital Patient with Medicare","1.01",""
"330163","EASTERN NIAGARA HOSPITAL","521 EAST AVENUE","","","LOCKPORT","NY","14094","NIAGARA","7165145700","Spending per Hospital Patient with Medicare","0.90",""
"500002","PROVIDENCE ST MARY MEDICAL CENTER","401 W POPLAR ST","","","WALLA WALLA","WA","99362","WALLA WALLA","5095225900","Spending per Hospital Patient with Medicare","0.94",""
"180116","JACKSON PURCHASE MEDICAL CENTER","1099 MEDICAL CENTER CIRCLE","","","MAYFIELD","KY","42066","GRAVES","2702514500","Spending per Hospital Patient with Medicare","0.98",""
"360036","WOOSTER COMMUNITY HOSPITAL","1761 BEALL AVENUE","","","WOOSTER","OH","44691","WAYNE","3302638100","Spending per Hospital Patient with Medicare","0.95",""
"300017","PARKLAND MEDICAL CENTER","1 PARKLAND DRIVE","","","DERRY","NH","03038","ROCKINGHAM","6034212100","Spending per Hospital Patient with Medicare","1.08",""
"370234","OKLAHOMA HEART HOSPITAL SOUTH","5200 EAST I-240 SERVICE ROAD","","","OKLAHOMA CITY","OK","73135","OKLAHOMA","4056286000","Spending per Hospital Patient with Medicare","0.90",""
"280077","FREMONT AREA MEDICAL CENTER","450 EAST 23RD ST","","","FREMONT","NE","68025","DODGE","4027211610","Spending per Hospital Patient with Medicare","1.02",""
"500053","KENNEWICK GENERAL HOSPITAL","900 SOUTH AUBURN STREET","","","KENNEWICK","WA","99336","BENTON","5095866111","Spending per Hospital Patient with Medicare","0.93",""
"150161","INDIANA UNIVERSITY HEALTH NORTH HOSPITAL","11700 N MERIDIAN ST","","","CARMEL","IN","46032","HAMILTON","3176882000","Spending per Hospital Patient with Medicare","1.07",""
"420030","COLLETON MEDICAL CENTER","501 ROBERTSON BOULEVARD","","","WALTERBORO","SC","29488","COLLETON","8437822000","Spending per Hospital Patient with Medicare","0.98",""
"500139","CAPITAL MEDICAL CENTER","3900 CAPITAL MALL DR SW","","","OLYMPIA","WA","98502","THURSTON","3607545858","Spending per Hospital Patient with Medicare","0.96",""
"010079","ATHENS-LIMESTONE HOSPITAL","700 WEST MARKET STREET","","","ATHENS","AL","35611","LIMESTONE","2562339292","Spending per Hospital Patient with Medicare","0.98",""
"230005","EMMA L BIXBY MEDICAL CENTER","818 RIVERSIDE AVENUE","","","ADRIAN","MI","49221","LENAWEE","5172650900","Spending per Hospital Patient with Medicare","0.95",""
"330180","SAMARITAN HOSPITAL","2215 BURDETT AVENUE","","","TROY","NY","12180","RENSSELAER","5182713225","Spending per Hospital Patient with Medicare","0.93",""
"450604","HILL COUNTRY MEMORIAL HOSPITAL INC","1020 SOUTH STATE HIGHWAY 16","","","FREDERICKSBURG","TX","78624","GILLESPIE","8309974353","Spending per Hospital Patient with Medicare","0.94",""
"670025","THE HEART HOSPITAL BAYLOR PLANO","1100 ALLIED DRIVE","","","PLANO","TX","75093","COLLIN","4698143278","Spending per Hospital Patient with Medicare","1.01",""
"260163","PARKLAND HEALTH CENTER","1101 W LIBERTY","","","FARMINGTON","MO","63640","SAINT FRANCOIS","5734316005","Spending per Hospital Patient with Medicare","0.90",""
"250138","RIVER OAKS HOSPITAL","1030 RIVER OAKS BLVD","","","FLOWOOD","MS","39208","RANKIN","6019362390","Spending per Hospital Patient with Medicare","0.97",""
"410005","ST JOSEPH HEALTH SERVICES OF RI","200 HIGH SERVICE AVENUE","","","NORTH PROVIDENCE","RI","02904","PROVIDENCE","4014563000","Spending per Hospital Patient with Medicare","1.08",""
"450766","UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY","5151 HARRY HINES BLVD","","","DALLAS","TX","75390","DALLAS","2148793758","Spending per Hospital Patient with Medicare","0.94",""
"140115","THOREK MEMORIAL HOSPITAL","850 W IRVING PARK RD","","","CHICAGO","IL","60613","COOK","3125256780","Spending per Hospital Patient with Medicare","1.03",""
"050636","POMERADO HOSPITAL","15615 POMERADO ROAD","","","POWAY","CA","92064","SAN DIEGO","8584856511","Spending per Hospital Patient with Medicare","0.95",""
"280030","ALEGENT CREIGHTON HEALTH CREIGHTON UNIVERSITY MEDI","601 NORTH 30TH ST","","","OMAHA","NE","68131","DOUGLAS","4024494040","Spending per Hospital Patient with Medicare","1.04",""
"190177","LAKEVIEW REGIONAL MEDICAL CENTER","95 JUDGE TANNER BOULEVARD","","","COVINGTON","LA","70433","SAINT TAMMANY","9858674447","Spending per Hospital Patient with Medicare","1.07",""
"380007","LEGACY EMANUEL MEDICAL CENTER","2801 N GANTENBEIN AVENUE","","","PORTLAND","OR","97227","MULTNOMAH","5034132200","Spending per Hospital Patient with Medicare","0.91",""
"190054","IBERIA GENERAL HOSPITAL AND MEDICAL CENTER","2315 E MAIN STREET","","","NEW IBERIA","LA","70562","IBERIA","3373640441","Spending per Hospital Patient with Medicare","1.10",""
"390048","LEWISTOWN HOSPITAL","400 HIGHLAND AVENUE","","","LEWISTOWN","PA","17044","MIFFLIN","7172485411","Spending per Hospital Patient with Medicare","1.03",""
"370089","TAHLEQUAH CITY HOSPITAL","1400 EAST DOWNING STREET","","","TAHLEQUAH","OK","74465","CHEROKEE","9184560641","Spending per Hospital Patient with Medicare","0.94",""
"450035","ST JOSEPH MEDICAL CENTER","1401 ST. JOSEPH PARKWAY","","","HOUSTON","TX","77002","HARRIS","7137571000","Spending per Hospital Patient with Medicare","1.06",""
"450271","WISE REGIONAL HEALTH SYSTEM","609 MEDICAL CENTER DRIVE","","","DECATUR","TX","76234","WISE","9406275921","Spending per Hospital Patient with Medicare","1.07",""
"160069","MERCY MEDICAL CENTER-DUBUQUE","250 MERCY DRIVE","","","DUBUQUE","IA","52001","DUBUQUE","5635898000","Spending per Hospital Patient with Medicare","0.90",""
"360010","UNION HOSPITAL","659 BOULEVARD","","","DOVER","OH","44622","TUSCARAWAS","3303433311","Spending per Hospital Patient with Medicare","1.02",""
"290053","ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS","8280 W WARM SPRINGS ROAD","","","LAS VEGAS","NV","89113","CLARK","7026165509","Spending per Hospital Patient with Medicare","1.18",""
"050329","CORONA REGIONAL MEDICAL CENTER","800 SOUTH MAIN STREET","","","CORONA","CA","92882","RIVERSIDE","9517374343","Spending per Hospital Patient with Medicare","1.06",""
"140304","ADVENTIST BOLINGBROOK HOSPITAL","500 REMINGTON BOULEVARD","","","BOLINGBROOK","IL","60440","WILL","6302268100","Spending per Hospital Patient with Medicare","1.06",""
"270057","BOZEMAN DEACONESS HOSPITAL","915 HIGHLAND BLVD","","","BOZEMAN","MT","59715","GALLATIN","4065855000","Spending per Hospital Patient with Medicare","0.92",""
"360125","ASHTABULA COUNTY MEDICAL CENTER","2420 LAKE AVENUE","","","ASHTABULA","OH","44004","ASHTABULA","4409972262","Spending per Hospital Patient with Medicare","0.99",""
"020017","ALASKA REGIONAL HOSPITAL","2801 DEBARR ROAD","","","ANCHORAGE","AK","99508","ANCHORAGE","9072761131","Spending per Hospital Patient with Medicare","0.85",""
"450747","PALESTINE REGIONAL MEDICAL CENTER","2900 S LOOP 256","","","PALESTINE","TX","75801","ANDERSON","9037311000","Spending per Hospital Patient with Medicare","1.02",""
"120005","HILO MEDICAL CENTER","1190 WAIANUENUE AVENUE","","","HILO","HI","96720","HAWAII","8089744700","Spending per Hospital Patient with Medicare","0.92",""
"150086","DEARBORN COUNTY HOSPITAL","600 WILSON CREEK RD","","","LAWRENCEBURG","IN","47025","DEARBORN","8125371010","Spending per Hospital Patient with Medicare","0.97",""
"450537","METHODIST RICHARDSON MEDICAL CENTER","401 W CAMPBELL RD","","","RICHARDSON","TX","75080","DALLAS","9724984000","Spending per Hospital Patient with Medicare","1.19",""
"050755","SHERMAN OAKS HOSPITAL","4929 VAN NUYS BLVD","","","SHERMAN OAKS","CA","91403","LOS ANGELES","8189817111","Spending per Hospital Patient with Medicare","1.08",""
"260113","MISSOURI DELTA MEDICAL CENTER","1008 NORTH MAIN ST","","","SIKESTON","MO","63801","NEW MADRID","5734711600","Spending per Hospital Patient with Medicare","1.00",""
"050292","RIVERSIDE COUNTY REGIONAL MEDICAL CENTER","26520 CACTUS AVENUE","","","MORENO VALLEY","CA","92555","RIVERSIDE","9514864000","Spending per Hospital Patient with Medicare","0.89",""
"260062","ST LUKES NORTHLAND HOSPITAL","5830 N W BARRY ROAD","","","KANSAS CITY","MO","64154","PLATTE","8168916000","Spending per Hospital Patient with Medicare","0.98",""
"050414","MERCY HOSPITAL OF FOLSOM","1650 CREEKSIDE DRIVE","","","FOLSOM","CA","95630","SACRAMENTO","9169837400","Spending per Hospital Patient with Medicare","0.93",""
"450656","NACOGDOCHES MEDICAL CENTER","4920 NE STALLINGS DRIVE","","","NACOGDOCHES","TX","75961","NACOGDOCHES","9365699481","Spending per Hospital Patient with Medicare","1.03",""
"140275","GENESIS MEDICAL CENTER ILLINI CAMPUS","801 ILLINI DRIVE","","","SILVIS","IL","61282","ROCK ISLAND","3097929363","Spending per Hospital Patient with Medicare","0.95",""
"280065","GREAT PLAINS REGIONAL MEDICAL CENTER","601 WEST LEOTA ST","","","NORTH PLATTE","NE","69101","LINCOLN","3086968000","Spending per Hospital Patient with Medicare","0.96",""
"340003","NORTHERN HOSPITAL OF SURRY COUNTY","830 ROCKFORD ST","","","MOUNT AIRY","NC","27030","SURRY","3367197000","Spending per Hospital Patient with Medicare","0.96",""
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","","","LENOIR","NC","28645","CALDWELL","8287575100","Spending per Hospital Patient with Medicare","1.03",""
"220049","MARLBOROUGH HOSPITAL","157 UNION STREET","","","MARLBOROUGH","MA","01752","MIDDLESEX","5084815000","Spending per Hospital Patient with Medicare","1.07",""
"340145","CAROLINAS MEDICAL CENTER-LINCOLN","433 MCALISTER RD","","","LINCOLNTON","NC","28092","LINCOLN","9802122000","Spending per Hospital Patient with Medicare","1.00",""
"220174","MERRIMACK VALLEY HOSPITAL","140 LINCOLN AVENUE","","","HAVERHILL","MA","01830","ESSEX","9783742000","Spending per Hospital Patient with Medicare","1.13",""
"510002","GREENBRIER VALLEY MEDICAL CENTER","202 MAPLEWOOD AVENUE  PO BOX 497","","","RONCEVERTE","WV","24970","GREENBRIER","3046474411","Spending per Hospital Patient with Medicare","0.89",""
"200063","PENOBSCOT BAY MEDICAL CENTER","6 GLEN COVE DRIVE","","","ROCKPORT","ME","04856","KNOX","2075968000","Spending per Hospital Patient with Medicare","0.94",""
