Provider Number,Hospital Name,Address,City,State, ZIP Code,County Name,AMI-7a Performance Rate,AMI-7a Achievement Points,AMI-7a Improvement Points,AMI-7a Measure Score, AMI-8a Performance Rate,AMI-8a Achievement Points,AMI-8a Improvement Points,AMI-8a Measure Score,AMI Condition/Procedure Score
"340119","STANLY REGIONAL MEDICAL CENTER","301 YADKIN ST","ALBEMARLE","NC","28001","STANLY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340120","VIDANT DUPLIN  HOSPITAL","401 N MAIN ST","KENANSVILLE","NC","28349","DUPLIN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340123","RANDOLPH HOSPITAL","364 WHITE OAK STREET","ASHEBORO","NC","27204","RANDOLPH","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340126","WILSON MEDICAL CENTER","1705 S TARBORO ST","WILSON","NC","27893","WILSON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340127","GRANVILLE MEDICAL CENTER","COLLEGE ST BOX 947","OXFORD","NC","27565","GRANVILLE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340129","LAKE NORMAN REGIONAL MEDICAL CENTER","171 FAIRVIEW ROAD","MOORESVILLE","NC","28117","IREDELL","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340130","CAROLINAS MEDICAL CENTER-UNION","600 HOSPITAL DR","MONROE","NC","28110","UNION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340131","CAROLINA EAST MEDICAL CENTER","2000 NEUSE BLVD","NEW BERN","NC","28560","CRAVEN","N/A","N/A","N/A","N/A","0.9756","7 out of 10","5 out of 9","7 out of 10","7"
"340132","MARIA PARHAM MEDICAL CENTER","PO BOX 59","HENDERSON","NC","27536","VANCE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340133","MARTIN GENERAL HOSPITAL","310 S MCCASKEY RD P O BOX 1128","WILLIAMSTON","NC","27892","MARTIN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340141","NEW HANOVER REGIONAL MEDICAL CENTER","2131 S 17TH ST BOX 9000","WILMINGTON","NC","28402","NEW HANOVER","N/A","N/A","N/A","N/A","0.9667","6 out of 10","8 out of 9","8 out of 10","8"
"340142","CARTERET GENERAL HOSPITAL","3500 ARENDELL ST","MOREHEAD CITY","NC","28557","CARTERET","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340143","CATAWBA VALLEY MEDICAL CENTER","810 FAIRGROVE CHURCH RD","HICKORY","NC","28602","CATAWBA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340144","DAVIS REGIONAL MEDICAL CENTER","218 OLD MOCKSBVILLE RD PO BOX 1823","STATESVILLE","NC","28687","IREDELL","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340145","CAROLINAS MEDICAL CENTER-LINCOLN","433 MCALISTER RD","LINCOLNTON","NC","28092","LINCOLN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340147","NASH GENERAL HOSPITAL","2460 CURTIS ELLIS DRIVE","ROCKY MOUNT","NC","27804","NASH","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340148","MEDICAL PARK HOSPITAL","1950 S HAWTHORNE RD","WINSTON-SALEM","NC","27103","FORSYTH","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340151","HALIFAX REGIONAL MEDICAL CENTER INC","250 SMITH CHURCH RD","ROANOKE RAPIDS","NC","27870","HALIFAX","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340153","PRESBYTERIAN-ORTHOPAEDIC HOSPITAL","1901 RANDOLPH RD","CHARLOTTE","NC","28207","MECKLENBURG","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340155","DURHAM REGIONAL HOSPITAL","3643 N ROXBORO ROAD","DURHAM","NC","27704","DURHAM","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"340158","BRUNSWICK COMMUNITY HOSPITAL","1 MEDICAL CENTER DR  PO BOX 139","SUPPLY","NC","28462","BRUNSWICK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340159","PERSON MEMORIAL HOSPITAL","615 RIDGE RD","ROXBORO","NC","27573","PERSON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340160","MURPHY MEDICAL CENTER INC","3990 EAST US HIGHWAY 64 ALT","MURPHY","NC","28906","CHEROKEE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340166","CAROLINAS MED CTR-UNIVERSITY","8800 NORTH TYRON STREET","CHARLOTTE","NC","28262","MECKLENBURG","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340171","PRESBYTERIAN HOSPITAL MATTHEWS","1500 MATTHEWS TWNSHP PRKWY BOX 3310","MATTHEWS","NC","28106","MECKLENBURG","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340173","WAKEMED, CARY HOSPITAL","1900 KILDARE FARM ROAD","CARY","NC","27518","WAKE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340183","PRESBYTERIAN HOSPITAL HUNTERSVILLE","10030 GILEAD ROAD","HUNTERSVILLE","NC","28078","MECKLENBURG","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340184","MEDWEST HAYWOOD","262 LEROY GEORGE DRIVE","CLYDE","NC","28721","HAYWOOD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"340186","VIDANT BEAUFORT HOSPITAL","628 E 12TH ST","WASHINGTON","NC","27889","BEAUFORT","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"350002","ST ALEXIUS MEDICAL CENTER","900 E BROADWAY","BISMARCK","ND","58501","BURLEIGH","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"350006","TRINITY HOSPITALS","407 3RD ST SE","MINOT","ND","58701","WARD","N/A","N/A","N/A","N/A","0.6667","0 out of 10","0 out of 9","0 out of 10","0"
"350011","SANFORD MEDICAL CENTER FARGO","801 BROADWAY NORTH","FARGO","ND","58122","CASS","N/A","N/A","N/A","N/A","0.9200","1 out of 10","2 out of 9","2 out of 10","2"
"350015","SANFORD MEDICAL CENTER BISMARCK","300 N 7TH ST","BISMARCK","ND","58506","BURLEIGH","N/A","N/A","N/A","N/A","0.9231","1 out of 10","3 out of 9","3 out of 10","3"
"350019","ALTRU HOSPITAL","1200 S COLUMBIA RD","GRAND FORKS","ND","58201","GRAND FORKS","N/A","N/A","N/A","N/A","0.8333","0 out of 10","5 out of 9","5 out of 10","5"
"350070","ESSENTIA HEALTH-FARGO","3000 32ND AVE SOUTH","FARGO","ND","58104","CASS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360001","MERCY HOSPITAL ANDERSON","7500 STATE ROAD","CINCINNATI","OH","45255","HAMILTON","N/A","N/A","N/A","N/A","0.9744","7 out of 10","5 out of 9","7 out of 10","7"
"360002","SAMARITAN HOSPITAL - PEOPLES HOSPITAL","1025 CENTER ST","ASHLAND","OH","44805","ASHLAND","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360003","UNIVERSITY HOSPITAL, LLC","234 GOODMAN STREET","CINCINNATI","OH","45219","HAMILTON","N/A","N/A","N/A","N/A","0.8667","0 out of 10","0 out of 9","0 out of 10","0"
"360006","RIVERSIDE METHODIST HOSPITAL","3535 OLENTANGY RIVER RD","COLUMBUS","OH","43214","FRANKLIN","N/A","N/A","N/A","N/A","0.9610","5 out of 10","0 out of 9","5 out of 10","5"
"360008","SOUTHERN OHIO MEDICAL CENTER","1805 27TH STREET","PORTSMOUTH","OH","45662","SCIOTO","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360009","LIMA MEMORIAL HEALTH SYSTEM","1001 BELLEFONTAINE AVENUE","LIMA","OH","45804","ALLEN","N/A","N/A","N/A","N/A","0.9333","2 out of 10","0 out of 9","2 out of 10","2"
"360010","UNION HOSPITAL","659 BOULEVARD","DOVER","OH","44622","TUSCARAWAS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360011","MARION GENERAL HOSPITAL","1000 MCKINLEY PARK DRIVE","MARION","OH","43302","MARION","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"360012","MOUNT CARMEL ST ANN'S","500 SOUTH CLEVELAND AVENUE","WESTERVILLE","OH","43081","FRANKLIN","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360013","WILSON MEMORIAL HOSPITAL","915 WEST MICHIGAN STREET","SIDNEY","OH","45365","SHELBY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360014","O'BLENESS MEMORIAL HOSPITAL","55 HOSPITAL DRIVE","ATHENS","OH","45701","ATHENS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360016","JEWISH HOSPITAL, LLC","4777 EAST GALBRAITH ROAD","CINCINNATI","OH","45236","HAMILTON","N/A","N/A","N/A","N/A","0.8947","0 out of 10","2 out of 9","2 out of 10","2"
"360017","GRANT MEDICAL CENTER","111 SOUTH GRANT AVENUE","COLUMBUS","OH","43215","FRANKLIN","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360019","SUMMA HEALTH SYSTEM BARBERTON HOSPITAL","155 5TH STREET N E","BARBERTON","OH","44203","SUMMIT","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"360020","SUMMA HEALTH SYSTEMS HOSPITALS","525 EAST MARKET STREET","AKRON","OH","44309","SUMMIT","N/A","N/A","N/A","N/A","0.9783","7 out of 10","0 out of 9","7 out of 10","7"
"360025","FIRELANDS REGIONAL MEDICAL CENTER","1111 HAYES AVENUE","SANDUSKY","OH","44870","ERIE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360026","GREENE MEMORIAL HOSPITAL","1141 NORTH MONROE DRIVE","XENIA","OH","45385","GREENE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360027","AKRON GENERAL MEDICAL CENTER","400 WABASH AVENUE","AKRON","OH","44307","SUMMIT","N/A","N/A","N/A","N/A","0.9310","2 out of 10","3 out of 9","3 out of 10","3"
"360029","WOOD COUNTY HOSPITAL","950 WEST WOOSTER STREET","BOWLING GREEN","OH","43402","WOOD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360032","GRAND LAKE HEALTH SYSTEM","200 SAINT CLAIR STREET","SAINT MARYS","OH","45885","AUGLAIZE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360035","MOUNT CARMEL WEST","793 WEST STATE STREET","COLUMBUS","OH","43222","FRANKLIN","N/A","N/A","N/A","N/A","0.9773","7 out of 10","5 out of 9","7 out of 10","7"
"360036","WOOSTER COMMUNITY HOSPITAL","1761 BEALL AVENUE","WOOSTER","OH","44691","WAYNE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360037","ST VINCENT CHARITY MEDICAL CENTER","2351 EAST 22ND STREET","CLEVELAND","OH","44115","CUYAHOGA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360039","GENESIS HEALTHCARE SYSTEM","2951 MAPLE AVENUE","ZANESVILLE","OH","43701","MUSKINGUM","N/A","N/A","N/A","N/A","0.9787","7 out of 10","5 out of 9","7 out of 10","7"
"360040","KNOX COMMUNITY HOSPITAL","1330 COSHOCTON ROAD","MOUNT VERNON","OH","43050","KNOX","N/A","N/A","N/A","N/A","0.8696","0 out of 10","N/A","0 out of 10","0"
"360041","PARMA COMMUNITY GENERAL HOSPITAL","7007 POWERS BOULEVARD","PARMA","OH","44129","CUYAHOGA","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360044","WAYNE HOSPITAL","835 SWEITZER STREET","GREENVILLE","OH","45331","DARKE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360046","MCCULLOUGH-HYDE MEMORIAL HOSPITAL","110 NORTH POPLAR STREET","OXFORD","OH","45056","BUTLER","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360048","UNIVERSITY OF TOLEDO MEDICAL CENTER","3000 ARLINGTON AVENUE","TOLEDO","OH","43699","LUCAS","N/A","N/A","N/A","N/A","0.9565","5 out of 10","5 out of 9","5 out of 10","5"
"360051","MIAMI VALLEY HOSPITAL","ONE WYOMING STREET","DAYTON","OH","45409","MONTGOMERY","N/A","N/A","N/A","N/A","0.9615","5 out of 10","5 out of 9","5 out of 10","5"
"360052","GOOD SAMARITAN HOSPITAL","2222 PHILADELPHIA DRIVE","DAYTON","OH","45406","MONTGOMERY","N/A","N/A","N/A","N/A","0.9804","7 out of 10","7 out of 9","7 out of 10","7"
"360054","HOLZER MEDICAL CENTER","100 JACKSON PIKE","GALLIPOLIS","OH","45631","GALLIA","N/A","N/A","N/A","N/A","0.8333","0 out of 10","N/A","0 out of 10","0"
"360055","TRUMBULL MEMORIAL HOSPITAL","1350 EAST MARKET STREET","WARREN","OH","44482","TRUMBULL","N/A","N/A","N/A","N/A","0.9474","4 out of 10","7 out of 9","7 out of 10","7"
"360056","MERCY HOSPITAL FAIRFIELD","3000 MACK ROAD","FAIRFIELD","OH","45014","BUTLER","N/A","N/A","N/A","N/A","0.9375","3 out of 10","3 out of 9","3 out of 10","3"
"360058","MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL","800 WEST MAIN STREET","COLDWATER","OH","45828","MERCER","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360059","METROHEALTH SYSTEM","2500 METROHEALTH DRIVE","CLEVELAND","OH","44109","CUYAHOGA","N/A","N/A","N/A","N/A","0.8387","0 out of 10","0 out of 9","0 out of 10","0"
"360064","ST ELIZABETH HEALTH CENTER","1044 BELMONT AVENUE","YOUNGSTOWN","OH","44501","MAHONING","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360065","FISHER-TITUS HOSPITAL","272 BENEDICT AVENUE","NORWALK","OH","44857","HURON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360066","ST RITA'S MEDICAL CENTER","730 WEST MARKET STREET","LIMA","OH","45801","ALLEN","N/A","N/A","N/A","N/A","0.9722","6 out of 10","0 out of 9","6 out of 10","6"
"360068","TOLEDO HOSPITAL THE","2142 NORTH COVE BOULEVARD","TOLEDO","OH","43606","LUCAS","N/A","N/A","N/A","N/A","0.9091","0 out of 10","0 out of 9","0 out of 10","0"
"360070","MERCY MEDICAL CENTER","1320 MERCY DRIVE NW","CANTON","OH","44708","STARK","N/A","N/A","N/A","N/A","0.9516","4 out of 10","0 out of 9","4 out of 10","4"
"360071","VAN WERT COUNTY HOSPITAL","1250 S WASHINGTON STREET","VAN WERT","OH","45891","VAN WERT","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360072","FAIRFIELD MEDICAL CENTER","401 NORTH EWING STREET","LANCASTER","OH","43130","FAIRFIELD","N/A","N/A","N/A","N/A","0.9459","4 out of 10","6 out of 9","6 out of 10","6"
"360074","FLOWER HOSPITAL","5200 HARROUN ROAD","SYLVANIA","OH","43560","LUCAS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360075","UHHS RICHMOND HEIGHTS HOSPITAL","27100 CHARDON ROAD","RICHMOND HEIGHTS","OH","44143","CUYAHOGA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360076","ATRIUM MEDICAL CENTER","ONE MEDICAL CENTER DRIVE","FRANKLIN","OH","45005","WARREN","N/A","N/A","N/A","N/A","0.9697","6 out of 10","8 out of 9","8 out of 10","8"
"360077","FAIRVIEW HOSPITAL","18101 LORAIN AVENUE","CLEVELAND","OH","44111","CUYAHOGA","N/A","N/A","N/A","N/A","0.9688","6 out of 10","6 out of 9","6 out of 10","6"
"360078","ROBINSON MEMORIAL HOSPITAL","6847 N CHESTNUT","RAVENNA","OH","44266","PORTAGE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360079","KETTERING MEDICAL CENTER","3535 SOUTHERN BOULEVARD","KETTERING","OH","45429","MONTGOMERY","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360080","EAST OHIO REGIONAL HOSPITAL","90 NORTH FOURTH STREET","MARTINS FERRY","OH","43935","BELMONT","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360081","MERCY ST CHARLES HOSPITAL","2600 NAVARRE AVENUE","OREGON","OH","43616","LUCAS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360082","EUCLID HOSPITAL","18901 LAKE SHORE BOULEVARD","EUCLID","OH","44119","CUYAHOGA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360084","AULTMAN HOSPITAL","2600 SIXTH STREET SW","CANTON","OH","44710","STARK","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360085","OHIO STATE UNIVERSITY HOSPITALS","410 WEST 10TH AVENUE","COLUMBUS","OH","43210","FRANKLIN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360086","SPRINGFIELD REGIONAL MEDICAL CENTER","100 MEDICAL CENTER DRIVE","SPRINGFIELD","OH","45504","CLARK","N/A","N/A","N/A","N/A","0.9524","4 out of 10","4 out of 9","4 out of 10","4"
"360087","LUTHERAN HOSPITAL","1730 WEST 25TH STREET","CLEVELAND","OH","44113","CUYAHOGA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360089","MERCY TIFFIN HOSPITAL","45 ST LAWRENCE DRIVE","TIFFIN","OH","44883","SENECA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360090","ST LUKE'S HOSPITAL","5901 MONCLOVA ROAD","MAUMEE","OH","43537","LUCAS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360091","MEDINA HOSPITAL","1000 EAST WASHINGTON STREET","MEDINA","OH","44256","MEDINA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360092","MEMORIAL HOSPITAL OF UNION COUNTY","500 LONDON AVENUE","MARYSVILLE","OH","43040","UNION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360095","BLANCHARD VALLEY HOSPITAL","1900 SOUTH MAIN STREET","FINDLAY","OH","45840","HANCOCK","N/A","N/A","N/A","N/A","0.9355","2 out of 10","0 out of 9","2 out of 10","2"
"360096","EAST LIVERPOOL CITY HOSPITAL","425 WEST 5TH STREET","EAST LIVERPOOL","OH","43920","COLUMBIANA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360098","LAKE HEALTH","7590 AUBURN ROAD","CONCORD","OH","44077","LAKE","N/A","N/A","N/A","N/A","0.9434","3 out of 10","5 out of 9","5 out of 10","5"
"360107","BELLEVUE HOSPITAL","1400 WEST MAIN STREET","BELLEVUE","OH","44811","SANDUSKY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360109","COSHOCTON COUNTY MEMORIAL HOSPITAL","1460 ORANGE STREET","COSHOCTON","OH","43812","COSHOCTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360112","MERCY ST VINCENT MEDICAL CENTER","2213 CHERRY STREET","TOLEDO","OH","43608","LUCAS","N/A","N/A","N/A","N/A","0.9143","0 out of 10","0 out of 9","0 out of 10","0"
"360113","MERCY FRANCISCAN HOSPITAL WESTERN HILLS","3131 QUEEN CITY AVENUE","CINCINNATI","OH","45238","HAMILTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360115","UHHS BEDFORD MEDICAL CENTER","44 BLAINE AVENUE","BEDFORD","OH","44146","CUYAHOGA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360116","SOUTHWEST REGIONAL MEDICAL CENTER","425 HOME STREET","GEORGETOWN","OH","45121","BROWN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360118","MEDCENTRAL HEALTH SYSTEM","335 GLESSNER AVENUE","MANSFIELD","OH","44903","RICHLAND","N/A","N/A","N/A","N/A","0.8108","0 out of 10","2 out of 9","2 out of 10","2"
"360121","COMMUNITY HOSPITALS AND WELLNESS CENTERS","433 WEST HIGH STREET","BRYAN","OH","43506","WILLIAMS","N/A","N/A","N/A","N/A","0.8333","0 out of 10","5 out of 9","5 out of 10","5"
"360123","ST JOHN MEDICAL CENTER","29000 CENTER RIDGE ROAD","WESTLAKE","OH","44145","CUYAHOGA","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"360125","ASHTABULA COUNTY MEDICAL CENTER","2420 LAKE AVENUE","ASHTABULA","OH","44004","ASHTABULA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360131","ALLIANCE COMMUNITY HOSPITAL","200 EAST STATE STREET","ALLIANCE","OH","44601","STARK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360132","FORT HAMILTON HUGHES MEMORIAL HOSPITAL","630 EATON AVENUE","HAMILTON","OH","45013","BUTLER","N/A","N/A","N/A","N/A","0.9130","0 out of 10","N/A","0 out of 10","0"
"360133","GRANDVIEW HOSPITAL & MEDICAL CENTER","405 GRAND AVENUE","DAYTON","OH","45405","MONTGOMERY","N/A","N/A","N/A","N/A","0.7500","0 out of 10","0 out of 9","0 out of 10","0"
"360134","GOOD SAMARITAN HOSPITAL","375 DIXMYTH AVENUE","CINCINNATI","OH","45220","HAMILTON","N/A","N/A","N/A","N/A","0.9565","5 out of 10","0 out of 9","5 out of 10","5"
"360137","UNIVERSITY HOSPITALS OF CLEVELAND","11100 EUCLID AVENUE","CLEVELAND","OH","44106","CUYAHOGA","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360141","NORTHSIDE MEDICAL CENTER","500 GYPSY LANE","YOUNGSTOWN","OH","44501","MAHONING","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360143","MARYMOUNT HOSPITAL","12300 MCCRACKEN ROAD","GARFIELD HEIGHTS","OH","44125","CUYAHOGA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360144","SOUTH POINTE HOSPITAL","20000 HARVARD ROAD","WARRENSVILLE HEIGHTS","OH","44122","CUYAHOGA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360145","EMH REGIONAL MEDICAL CENTER","630 EAST RIVER STREET","ELYRIA","OH","44035","LORAIN","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360147","MARIETTA MEMORIAL HOSPITAL","401 MATTHEW STREET","MARIETTA","OH","45750","WASHINGTON","N/A","N/A","N/A","N/A","0.9545","4 out of 10","N/A","4 out of 10","4"
"360148","POMERENE HOSPITAL","981 WOOSTER ROAD","MILLERSBURG","OH","44654","HOLMES","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360150","SUMMA WESTERN RESERVE HOSPITAL","1900 23RD STREET","CUYAHOGA FALLS","OH","44223","SUMMIT","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360151","AFFINITY MEDICAL CENTER","875 EIGHTH STREET NE","MASSILLON","OH","44646","STARK","N/A","N/A","N/A","N/A","0.9375","3 out of 10","6 out of 9","6 out of 10","6"
"360152","DOCTORS HOSPITAL","5100 WEST  BROAD STREET","COLUMBUS","OH","43228","FRANKLIN","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"360155","SOUTHWEST GENERAL HEALTH CENTER","18697 BAGLEY ROAD","MIDDLEBURG HEIGHTS","OH","44130","CUYAHOGA","N/A","N/A","N/A","N/A","0.9792","7 out of 10","0 out of 9","7 out of 10","7"
"360156","MEMORIAL HOSPITAL","715 SOUTH TAFT AVENUE","FREMONT","OH","43420","SANDUSKY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360159","ADENA REGIONAL MEDICAL CENTER","272 HOSPITAL ROAD","CHILLICOTHE","OH","45601","ROSS","N/A","N/A","N/A","N/A","0.8710","0 out of 10","4 out of 9","4 out of 10","4"
"360161","ST JOSEPH HEALTH CENTER","667 EASTLAND AVE SE","WARREN","OH","44481","TRUMBULL","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"360163","CHRIST HOSPITAL","2139 AUBURN AVENUE","CINCINNATI","OH","45219","HAMILTON","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"420010","CAROLINA PINES REGIONAL MEDICAL CENTER","1304 W BOBO NEWSOM HWY","HARTSVILLE","SC","29550","DARLINGTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"420011","CANNON MEMORIAL HOSPITAL","123 MEDICAL PARK DRIVE PO BOX 188","PICKENS","SC","29671","PICKENS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"420015","BAPTIST EASLEY HOSPITAL","200 FLEETWOOD DRIVE","EASLEY","SC","29640","PICKENS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"420018","PALMETTO HEALTH RICHLAND","5 RICHLAND MEDICAL PARK","COLUMBIA","SC","29203","RICHLAND","N/A","N/A","N/A","N/A","0.9429","3 out of 10","0 out of 9","3 out of 10","3"
"420019","CHESTER REGIONAL MEDICAL CENTER","1 MEDICAL PARK DRIVE","CHESTER","SC","29706","CHESTER","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"420020","GEORGETOWN MEMORIAL HOSPITAL","606 BLACK RIVER RD DRAWER 1718","GEORGETOWN","SC","29440","GEORGETOWN","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"420023","ST FRANCIS-DOWNTOWN","ONE ST FRANCIS DR","GREENVILLE","SC","29601","GREENVILLE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"420026","SISTERS OF CHARITY PROVIDENCE HOSPITALS","2435 FOREST DR","COLUMBIA","SC","29204","RICHLAND","N/A","N/A","N/A","N/A","0.8750","0 out of 10","2 out of 9","2 out of 10","2"
"420027","ANMED HEALTH","800 N FANT ST","ANDERSON","SC","29621","ANDERSON","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"420030","COLLETON MEDICAL CENTER","501 ROBERTSON BOULEVARD","WALTERBORO","SC","29488","COLLETON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"420033","GREER MEMORIAL HOSPITAL","830 SOUTH BUNCOMBE ROAD","GREER","SC","29650","GREENVILLE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
