"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Rate","Sample","Footnote"
"100266","GULF BREEZE HOSPITAL","1110 GULF BREEZE PKWY","","","GULF BREEZE","FL","32561","SANTA ROSA","8509342000","Immunization for pneumonia","91","672","Data submitted were based on a sample of cases/patients"
"100267","ENGLEWOOD COMMUNITY HOSPITAL","700 MEDICAL BLVD","","","ENGLEWOOD","FL","34223","SARASOTA","9414756571","Immunization for pneumonia","95","560","Data submitted were based on a sample of cases/patients"
"100268","WEST BOCA MEDICAL CENTER","21644 STATE RD 7","","","BOCA RATON","FL","33428","PALM BEACH","5614888000","Immunization for pneumonia","97","476","Data submitted were based on a sample of cases/patients"
"100269","PALMS WEST HOSPITAL","13001 SOUTHERN BLVD","","","LOXAHATCHEE","FL","33470","PALM BEACH","5617534245","Immunization for pneumonia","98","468","Data submitted were based on a sample of cases/patients"
"100275","WELLINGTON REGIONAL MEDICAL CENTER","10101 FOREST HILL BLVD","","","WELLINGTON","FL","33414","PALM BEACH","5617988500","Immunization for pneumonia","87","573","Data submitted were based on a sample of cases/patients"
"100276","BROWARD HEALTH CORAL SPRINGS","3000 CORAL HILLS DR","","","CORAL SPRINGS","FL","33065","BROWARD","9543443000","Immunization for pneumonia","96","463","Data submitted were based on a sample of cases/patients"
"100277","DOUGLAS GARDENS HOSPITAL","5200 NE 2ND AVE","","","MIAMI","FL","33137","MIAMI-DADE","3057518626","Immunization for pneumonia","60","314","Data submitted were based on a sample of cases/patients"
"100281","MEMORIAL HOSPITAL WEST","703 N FLAMINGO RD","","","PEMBROKE PINES","FL","33028","BROWARD","9544365000","Immunization for pneumonia","99","557","Data submitted were based on a sample of cases/patients"
"100284","WESTCHESTER GENERAL HOSPITAL","2500 SW 75TH AVE","","","MIAMI","FL","33155","MIAMI-DADE","3052639270","Immunization for pneumonia","88","1033","Data submitted were based on a sample of cases/patients"
"100285","MEMORIAL HOSPITAL MIRAMAR","1901 SW 172ND AVE","","","MIRAMAR","FL","33029","BROWARD","9545384810","Immunization for pneumonia","97","358","Data submitted were based on a sample of cases/patients"
"100286","PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE","6101 PINE RIDGE ROAD","","","NAPLES","FL","34119","COLLIER","2393484000","Immunization for pneumonia","99","908","Data submitted were based on a sample of cases/patients"
"100287","GOOD SAMARITAN MEDICAL CENTER","1309 N FLAGLER DR","","","WEST PALM BEACH","FL","33401","PALM BEACH","5616555511","Immunization for pneumonia","91","776","Data submitted were based on a sample of cases/patients"
"100288","ST MARY'S MEDICAL CENTER","901 45TH ST","","","WEST PALM BEACH","FL","33407","PALM BEACH","5618406202","Immunization for pneumonia","77","293","Data submitted were based on a sample of cases/patients"
"100289","CLEVELAND CLINIC HOSPITAL","3100 WESTON RD","","","WESTON","FL","33331","BROWARD","9546895000","Immunization for pneumonia","92","804","Data submitted were based on a sample of cases/patients"
"100290","VILLAGES REGIONAL HOSPITAL THE","1451 EL CAMINO REAL","","","THE VILLAGES","FL","32159","SUMTER","3527518000","Immunization for pneumonia","98","1080","Data submitted were based on a sample of cases/patients"
"100291","WUESTHOFF MEDICAL CENTER - MELBOURNE","250 NORTH WICKHAM ROAD","","","MELBOURNE","FL","32935","BREVARD","3217521200","Immunization for pneumonia","83","681","Data submitted were based on a sample of cases/patients"
"100292","SACRED HEART HOSPITAL ON THE EMERALD COAST","7800 US HWY 98 W","","","MIRAMAR BEACH","FL","32550","WALTON","8502783600","Immunization for pneumonia","90","581","Data submitted were based on a sample of cases/patients"
"100296","DOCTORS HOSPITAL INC","5000 UNIVERSITY DR","","","CORAL GABLES","FL","33146","MIAMI-DADE","3056662111","Immunization for pneumonia","93","921","Data submitted were based on a sample of cases/patients"
"100299","LAKEWOOD RANCH MEDICAL CENTER","8330 LAKEWOOD RANCH BOULEVARD","","","BRADENTON","FL","34202","MANATEE","9417822100","Immunization for pneumonia","97","580","Data submitted were based on a sample of cases/patients"
"100302","ST CLOUD REGIONAL MEDICAL CENTER","2906 17TH STREET","","","SAINT CLOUD","FL","34769","OSCEOLA","4074983432","Immunization for pneumonia","88","672","Data submitted were based on a sample of cases/patients"
"100307","ST VINCENT'S MEDICAL CENTER SOUTHSIDE","4201 BELFORT RD","","","JACKSONVILLE","FL","32216","DUVAL","9042963700","Immunization for pneumonia","98","676","Data submitted were based on a sample of cases/patients"
"100313","SACRED HEART HOSPITAL ON THE GULF","3801 E HWY 98","","","PORT SAINT JOE","FL","32456","GULF","8502295600","Immunization for pneumonia","99","373","Data submitted were based on a sample of cases/patients"
"100314","WEST KENDALL BAPTIST HOSPITAL","9555 SW 162 AVE","","","MIAMI","FL","33196","MIAMI-DADE","7864672011","Immunization for pneumonia","100","704","Data submitted were based on a sample of cases/patients"
"100315","VIERA HOSPITAL","8745 N WICKHAM RD","","","MELBOURNE","FL","32940","BREVARD","3214349000","Immunization for pneumonia","95","506","Data submitted were based on a sample of cases/patients"
"100316","PALM BAY HOSPITAL","1425 MALABAR RD NE","","","PALM BAY","FL","32907","BREVARD","3214348000","Immunization for pneumonia","82","859","Data submitted were based on a sample of cases/patients"
"100319","FLORIDA HOSPITAL WESLEY CHAPEL","2600 BRUCE B DOWNS BLVD","","","WESLEY CHAPEL","FL","33544","PASCO","8139295490","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"101300","FLORIDA HOSPITAL WAUCHULA","533 W CARLTON ST","","","WAUCHULA","FL","33873","HARDEE","8637733101","Immunization for pneumonia","98","268","Data submitted were based on a sample of cases/patients"
"101301","SHANDS LIVE OAK REGIONAL MEDICAL CENTER","1100 SW 11TH ST","","","LIVE OAK","FL","32060","SUWANNEE","9043621413","Immunization for pneumonia","96","586","Data submitted were based on a sample of cases/patients"
"101302","CAMPBELLTON GRACEVILLE HOSPITAL","5429 COLLEGE DRIVE","","","GRACEVILLE","FL","32440","JACKSON","8502637201","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"101303","LAKE BUTLER HOSPITAL HAND SURGERY CENTER","850 E MAIN ST","","","LAKE BUTLER","FL","32054","UNION","3864962323","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"101304","CALHOUN-LIBERTY HOSPITAL INC","20370 NE BURNS AVE","","","BLOUNTSTOWN","FL","32424","CALHOUN","8506743493","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"101305","GEORGE E WEEMS MEMORIAL HOSPITAL","135 AVE G","","","APALACHICOLA","FL","32320","FRANKLIN","8506538853","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"101307","DOCTORS MEMORIAL HOSPITAL","2600 HOSPITAL DR","","","BONIFAY","FL","32425","HOLMES","8505471120","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"101308","NORTHWEST FLORIDA COMMUNITY HOSPITAL","1360 BRICKYARD RD","","","CHIPLEY","FL","32428","WASHINGTON","8506381610","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"101309","HENDRY REGIONAL MEDICAL CENTER","524 W SAGAMORE AVE","","","CLEWISTON","FL","33440","HENDRY","8639023033","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"101310","SHANDS STARKE REGIONAL MEDICAL CENTER","922 E CALL ST","","","STARKE","FL","32091","BRADFORD","9043682300","Immunization for pneumonia","93","791","Data submitted were based on a sample of cases/patients"
"101311","MADISON COUNTY MEMORIAL HOSPITAL","309 NE MARION ST","","","MADISON","FL","32340","MADISON","8509732271","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"101312","FISHERMEN'S HOSPITAL","3301 OVERSEAS HWY","","","MARATHON","FL","33050","MONROE","3057435533","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"101313","MARINERS HOSPITAL","91500 OVERSEAS HIGHWAY","","","TAVERNIER","FL","33070","MONROE","3054343000","Immunization for pneumonia","95","388","Data submitted were based on a sample of cases/patients"
"110001","HAMILTON MEDICAL CENTER","1200 MEMORIAL DRIVE","","","DALTON","GA","30720","WHITFIELD","7062726105","Immunization for pneumonia","97","575","Data submitted were based on a sample of cases/patients"
"110002","UPSON REGIONAL MEDICAL CENTER","801 W GORDON STREET","","","THOMASTON","GA","30286","UPSON","7066478111","Immunization for pneumonia","71","510","Data submitted were based on a sample of cases/patients"
"110003","MAYO CLINIC HEALTH SYSTEM IN WAYCROSS INC","1900 TEBEAU STREET","","","WAYCROSS","GA","31501","WARE","9122872500","Immunization for pneumonia","85","1147","Data submitted were based on a sample of cases/patients"
"110004","HUTCHESON MEDICAL CENTER","100 GROSS CRESCENT","","","FORT OGLETHORPE","GA","30742","CATOOSA","7068582101","Immunization for pneumonia","88","520","Data submitted were based on a sample of cases/patients"
"110005","NORTHSIDE HOSPITAL FORSYTH","1200 NORTHSIDE FORSYTH DRIVE","","","CUMMING","GA","30041","FORSYTH","4048518700","Immunization for pneumonia","97","631","Data submitted were based on a sample of cases/patients"
"110006","ST MARY'S HOSPITAL","1230 BAXTER STREET","","","ATHENS","GA","30606","CLARKE","7063893930","Immunization for pneumonia","95","665","Data submitted were based on a sample of cases/patients"
"110007","PHOEBE PUTNEY MEMORIAL HOSPITAL","417 THIRD AVENUE","","","ALBANY","GA","31703","DOUGHERTY","2293124068","Immunization for pneumonia","93","671","Data submitted were based on a sample of cases/patients"
"110008","NORTHSIDE HOSPITAL CHEROKEE","201 HOSPITAL ROAD","","","CANTON","GA","30114","CHEROKEE","7707205298","Immunization for pneumonia","95","589","Data submitted were based on a sample of cases/patients"
"110010","EMORY UNIVERSITY HOSPITAL","1364 CLIFTON ROAD NE","","","ATLANTA","GA","30322","DEKALB","4046868500","Immunization for pneumonia","97","810","Data submitted were based on a sample of cases/patients"
"110011","TANNER MEDICAL CENTER - CARROLLTON","705 DIXIE STREET","","","CARROLLTON","GA","30117","CARROLL","7708369580","Immunization for pneumonia","98","703","Data submitted were based on a sample of cases/patients"
"110015","TANNER MEDICAL CENTER VILLA RICA","601 DALLAS HIGHWAY","","","VILLA RICA","GA","30180","CARROLL","7704563101","Immunization for pneumonia","96","289","Data submitted were based on a sample of cases/patients"
"110016","WEST GEORGIA MEDICAL CENTER","1514 VERNON ROAD","","","LAGRANGE","GA","30240","TROUP","7068821411","Immunization for pneumonia","93","716","Data submitted were based on a sample of cases/patients"
"110018","NEWTON MEDICAL CENTER","5126 HOSPITAL DRIVE NE","","","COVINGTON","GA","30014","NEWTON","7707867053","Immunization for pneumonia","84","824","Data submitted were based on a sample of cases/patients"
"110023","GORDON HOSPITAL","1035 RED BUD ROAD","","","CALHOUN","GA","30701","GORDON","7066292895","Immunization for pneumonia","96","948","Data submitted were based on a sample of cases/patients"
"110024","CANDLER HOSPITAL","5353 REYNOLDS STREET","","","SAVANNAH","GA","31412","CHATHAM","9128196000","Immunization for pneumonia","98","473","Data submitted were based on a sample of cases/patients"
"110025","SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS","2415 PARKWOOD DRIVE","","","BRUNSWICK","GA","31520","GLYNN","9124667000","Immunization for pneumonia","94","819","Data submitted were based on a sample of cases/patients"
"110026","ELBERT MEMORIAL HOSPITAL","4 MEDICAL DRIVE","","","ELBERTON","GA","30635","ELBERT","7062132535","Immunization for pneumonia","91","597","Data submitted were based on a sample of cases/patients"
"110027","TY COBB REGIONAL MEDICAL CENTER LLC","367 CLEAR CREEK PARKWAY","","","LAVONIA","GA","30553","FRANKLIN","7063567800","Immunization for pneumonia","89","380","Data submitted were based on a sample of cases/patients"
"110028","UNIVERSITY HOSPITAL","1350 WALTON WAY","","","AUGUSTA","GA","30901","RICHMOND","7067229011","Immunization for pneumonia","89","704","Data submitted were based on a sample of cases/patients"
"110029","NORTHEAST GEORGIA MEDICAL CENTER INC","743 SPRING STREET","","","GAINESVILLE","GA","30501","HALL","7705353553","Immunization for pneumonia","91","650","Data submitted were based on a sample of cases/patients"
"110030","CARTERSVILLE MEDICAL CENTER","960 JOE FRANK HARRIS PARKWAY","","","CARTERSVILLE","GA","30120","BARTOW","7703878182","Immunization for pneumonia","97","720","Data submitted were based on a sample of cases/patients"
"110031","SPALDING REGIONAL HOSPITAL","601 SOUTH 8TH STREET","","","GRIFFIN","GA","30223","SPALDING","7702282721","Immunization for pneumonia","96","772","Data submitted were based on a sample of cases/patients"
"110032","STEPHENS COUNTY HOSPITAL","163 HOSPITAL DRIVE","","","TOCCOA","GA","30577","STEPHENS","7062824250","Immunization for pneumonia","99","441","Data submitted were based on a sample of cases/patients"
"110034","MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS","1120 15TH STREET","","","AUGUSTA","GA","30912","RICHMOND","7067216569","Immunization for pneumonia","86","475","Data submitted were based on a sample of cases/patients"
"110035","WELLSTAR KENNESTONE HOSPITAL","677 CHURCH STREET","","","MARIETTA","GA","30060","COBB","7707935000","Immunization for pneumonia","91","595","Data submitted were based on a sample of cases/patients"
"110036","MEMORIAL HEALTH UNIV MED CEN INC","4700 WATERS AVENUE","","","SAVANNAH","GA","31403","CHATHAM","9123508000","Immunization for pneumonia","94","538","Data submitted were based on a sample of cases/patients"
"110038","JOHN D ARCHBOLD MEMORIAL HOSPITAL","915 GORDON AVENUE & MIMOSA DRIVE","","","THOMASVILLE","GA","31792","THOMAS","2292282880","Immunization for pneumonia","83","909","Data submitted were based on a sample of cases/patients"
"110039","TRINITY HOSPITAL OF AUGUSTA","2260 WRIGHTSBORO RD","","","AUGUSTA","GA","30904","RICHMOND","7064817000","Immunization for pneumonia","99","495","Data submitted were based on a sample of cases/patients"
"110040","NORTHRIDGE MEDICAL CENTER","70 MEDICAL CENTER DRIVE","","","COMMERCE","GA","30529","JACKSON","7063351100","Immunization for pneumonia","91","597","Data submitted were based on a sample of cases/patients"
"110041","HABERSHAM COUNTY MEDICAL CTR","541 HISTORIC HIGHWAY 441-NORTH","","","DEMOREST","GA","30535","HABERSHAM","7067542161","Immunization for pneumonia","93","391","Data submitted were based on a sample of cases/patients"
"110042","WELLSTAR PAULDING HOSPITAL","600 W MEMORIAL DR","","","DALLAS","GA","30132","PAULDING","7704454411","Immunization for pneumonia","96","477","Data submitted were based on a sample of cases/patients"
"110043","ST JOSEPH'S HOSPITAL - SAVANNAH","11705 MERCY BOULEVARD","","","SAVANNAH","GA","31419","CHATHAM","9128194100","Immunization for pneumonia","97","879","Data submitted were based on a sample of cases/patients"
"110044","PHOEBE SUMTER MEDICAL CENTER","126 HIGHWAY 280 W","","","AMERICUS","GA","31719","SUMTER","2299311280","Immunization for pneumonia","73","382","Data submitted were based on a sample of cases/patients"
