"State","Condition","Measure Name","Measure Code","Score"
"MP","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","Not Available"
"MS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"MT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"NC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"ND","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"NE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"NH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"NJ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"NM","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","98"
"NV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"NY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","98"
"OH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"OK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"OR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"PA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"PR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","96"
"RI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"SC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"SD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"TN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"TX","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"UT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
