"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Number Of Cases"
"NH","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"NJ","508","Major shoulder or elbow joint procedures w/o CC/MCC","14"
"NM","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"NV","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"NY","508","Major shoulder or elbow joint procedures w/o CC/MCC","40"
"OH","508","Major shoulder or elbow joint procedures w/o CC/MCC","17"
"OK","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"OR","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"PA","508","Major shoulder or elbow joint procedures w/o CC/MCC","27"
"PR","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"RI","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"SC","508","Major shoulder or elbow joint procedures w/o CC/MCC","13"
"SD","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"TN","508","Major shoulder or elbow joint procedures w/o CC/MCC","13"
"TX","508","Major shoulder or elbow joint procedures w/o CC/MCC","45"
"UT","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"VA","508","Major shoulder or elbow joint procedures w/o CC/MCC","13"
"WA","508","Major shoulder or elbow joint procedures w/o CC/MCC","12"
"WI","508","Major shoulder or elbow joint procedures w/o CC/MCC","17"
"WV","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"WY","508","Major shoulder or elbow joint procedures w/o CC/MCC","*"
"AK","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"AL","507","Major shoulder or elbow joint procedures w CC/MCC","11"
"AR","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"AZ","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"CA","507","Major shoulder or elbow joint procedures w CC/MCC","51"
"CO","507","Major shoulder or elbow joint procedures w CC/MCC","11"
"CT","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"DC","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"FL","507","Major shoulder or elbow joint procedures w CC/MCC","34"
"GA","507","Major shoulder or elbow joint procedures w CC/MCC","12"
"IA","507","Major shoulder or elbow joint procedures w CC/MCC","11"
"ID","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"IL","507","Major shoulder or elbow joint procedures w CC/MCC","26"
"IN","507","Major shoulder or elbow joint procedures w CC/MCC","12"
"KS","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"KY","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"LA","507","Major shoulder or elbow joint procedures w CC/MCC","11"
"MA","507","Major shoulder or elbow joint procedures w CC/MCC","12"
"MD","507","Major shoulder or elbow joint procedures w CC/MCC","13"
"ME","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"MI","507","Major shoulder or elbow joint procedures w CC/MCC","19"
"MN","507","Major shoulder or elbow joint procedures w CC/MCC","20"
"MO","507","Major shoulder or elbow joint procedures w CC/MCC","22"
"MS","507","Major shoulder or elbow joint procedures w CC/MCC","12"
"MT","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"NC","507","Major shoulder or elbow joint procedures w CC/MCC","22"
"ND","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"NE","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"NH","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"NJ","507","Major shoulder or elbow joint procedures w CC/MCC","17"
"NM","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"NV","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"NY","507","Major shoulder or elbow joint procedures w CC/MCC","27"
"OH","507","Major shoulder or elbow joint procedures w CC/MCC","21"
"OK","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"OR","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"PA","507","Major shoulder or elbow joint procedures w CC/MCC","35"
"RI","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"SC","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"SD","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"TN","507","Major shoulder or elbow joint procedures w CC/MCC","12"
"TX","507","Major shoulder or elbow joint procedures w CC/MCC","60"
"UT","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"VA","507","Major shoulder or elbow joint procedures w CC/MCC","17"
"VT","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"WA","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"WI","507","Major shoulder or elbow joint procedures w CC/MCC","14"
"WV","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"WY","507","Major shoulder or elbow joint procedures w CC/MCC","*"
"AK","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","37"
"AL","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","75"
"AR","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","22"
"AZ","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","130"
"CA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","526"
"CO","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","251"
"CT","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","71"
"DC","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","12"
"DE","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","12"
"FL","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","654"
"GA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","118"
"HI","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","17"
"IA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","135"
"ID","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","25"
"IL","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","447"
"IN","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","315"
"KS","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","84"
"KY","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","114"
"LA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","204"
"MA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","131"
"MD","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","147"
"ME","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","16"
"MI","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","201"
"MN","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","178"
"MO","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","267"
"MS","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","45"
"MT","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","48"
"NC","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","344"
"ND","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","46"
"NE","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","83"
"NH","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","132"
"NJ","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","438"
"NM","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","63"
"NV","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","27"
"NY","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","509"
"OH","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","443"
"OK","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","20"
"OR","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","32"
"PA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","987"
"PR","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","*"
"RI","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","40"
"SC","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","84"
"SD","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","27"
"TN","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","402"
"TX","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","885"
"UT","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","94"
"VA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","284"
"VI","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","*"
"VT","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","51"
"WA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","203"
"WI","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","191"
"WV","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","69"
"WY","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","22"
"AL","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"AR","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"AZ","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"CA","461","Bilateral or multiple major joint procs of lower extremity w MCC","22"
"CO","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"CT","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"DC","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"DE","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"FL","461","Bilateral or multiple major joint procs of lower extremity w MCC","30"
"GA","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"IA","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"IL","461","Bilateral or multiple major joint procs of lower extremity w MCC","18"
"IN","461","Bilateral or multiple major joint procs of lower extremity w MCC","12"
"KS","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"KY","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"LA","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"MA","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"MD","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"ME","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"MI","461","Bilateral or multiple major joint procs of lower extremity w MCC","11"
"MN","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"MO","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"MS","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"MT","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"NC","461","Bilateral or multiple major joint procs of lower extremity w MCC","13"
"ND","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"NE","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"NH","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"NJ","461","Bilateral or multiple major joint procs of lower extremity w MCC","29"
"NM","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"NV","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"NY","461","Bilateral or multiple major joint procs of lower extremity w MCC","21"
"OH","461","Bilateral or multiple major joint procs of lower extremity w MCC","15"
"OK","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"OR","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"PA","461","Bilateral or multiple major joint procs of lower extremity w MCC","42"
"RI","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"SC","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"TN","461","Bilateral or multiple major joint procs of lower extremity w MCC","23"
"TX","461","Bilateral or multiple major joint procs of lower extremity w MCC","49"
"UT","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"VA","461","Bilateral or multiple major joint procs of lower extremity w MCC","18"
"VT","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"WA","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"WI","461","Bilateral or multiple major joint procs of lower extremity w MCC","12"
"WY","461","Bilateral or multiple major joint procs of lower extremity w MCC","*"
"AK","470","Major joint replacement or reattachment of lower extremity w/o MCC","670"
"AL","470","Major joint replacement or reattachment of lower extremity w/o MCC","8965"
"AR","470","Major joint replacement or reattachment of lower extremity w/o MCC","5587"
"AZ","470","Major joint replacement or reattachment of lower extremity w/o MCC","9142"
"CA","470","Major joint replacement or reattachment of lower extremity w/o MCC","30598"
"CO","470","Major joint replacement or reattachment of lower extremity w/o MCC","6716"
"CT","470","Major joint replacement or reattachment of lower extremity w/o MCC","4915"
"DC","470","Major joint replacement or reattachment of lower extremity w/o MCC","1038"
"DE","470","Major joint replacement or reattachment of lower extremity w/o MCC","1835"
"FL","470","Major joint replacement or reattachment of lower extremity w/o MCC","29129"
"GA","470","Major joint replacement or reattachment of lower extremity w/o MCC","11266"
"GU","470","Major joint replacement or reattachment of lower extremity w/o MCC","*"
"HI","470","Major joint replacement or reattachment of lower extremity w/o MCC","749"
"IA","470","Major joint replacement or reattachment of lower extremity w/o MCC","6859"
"ID","470","Major joint replacement or reattachment of lower extremity w/o MCC","2428"
"IL","470","Major joint replacement or reattachment of lower extremity w/o MCC","20350"
"IN","470","Major joint replacement or reattachment of lower extremity w/o MCC","11585"
"KS","470","Major joint replacement or reattachment of lower extremity w/o MCC","6447"
"KY","470","Major joint replacement or reattachment of lower extremity w/o MCC","7764"
"LA","470","Major joint replacement or reattachment of lower extremity w/o MCC","5348"
"MA","470","Major joint replacement or reattachment of lower extremity w/o MCC","10750"
"MD","470","Major joint replacement or reattachment of lower extremity w/o MCC","8257"
"ME","470","Major joint replacement or reattachment of lower extremity w/o MCC","2619"
"MI","470","Major joint replacement or reattachment of lower extremity w/o MCC","15975"
"MN","470","Major joint replacement or reattachment of lower extremity w/o MCC","10049"
"MO","470","Major joint replacement or reattachment of lower extremity w/o MCC","10784"
"MS","470","Major joint replacement or reattachment of lower extremity w/o MCC","4612"
"MT","470","Major joint replacement or reattachment of lower extremity w/o MCC","2127"
"NC","470","Major joint replacement or reattachment of lower extremity w/o MCC","16399"
"ND","470","Major joint replacement or reattachment of lower extremity w/o MCC","2041"
"NE","470","Major joint replacement or reattachment of lower extremity w/o MCC","4308"
"NH","470","Major joint replacement or reattachment of lower extremity w/o MCC","2310"
"NJ","470","Major joint replacement or reattachment of lower extremity w/o MCC","10087"
"NM","470","Major joint replacement or reattachment of lower extremity w/o MCC","1924"
"NV","470","Major joint replacement or reattachment of lower extremity w/o MCC","2493"
"NY","470","Major joint replacement or reattachment of lower extremity w/o MCC","20292"
"OH","470","Major joint replacement or reattachment of lower extremity w/o MCC","16562"
"OK","470","Major joint replacement or reattachment of lower extremity w/o MCC","6890"
"OR","470","Major joint replacement or reattachment of lower extremity w/o MCC","4587"
"PA","470","Major joint replacement or reattachment of lower extremity w/o MCC","16866"
"PR","470","Major joint replacement or reattachment of lower extremity w/o MCC","656"
"RI","470","Major joint replacement or reattachment of lower extremity w/o MCC","1342"
"SC","470","Major joint replacement or reattachment of lower extremity w/o MCC","7682"
