"Provider Number","Hospital Name","State","Measure Code","Measure Name","Measure Response"
"'151315'","CAMERON MEMORIAL COMMUNITY HOSPITAL INC","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151316'","ST VINCENT FRANKFORT HOSPITAL INC","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151317'","GREENE COUNTY GENERAL HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151318'","DUKES MEMORIAL HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","No"
"'151319'","GIBSON GENERAL HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151320'","JAY COUNTY HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","No"
"'151322'","PERRY COUNTY MEMORIAL HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151323'","PARKVIEW LAGRANGE HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","No"
"'151324'","JASPER COUNTY HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151325'","ST MARY'S WARRICK HOSPITAL INC","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151326'","UNION HOSPITAL CLINTON","IN","SM_PART_STROKE","Stroke Care Registry","No"
"'151327'","SULLIVAN COUNTY COMMUNITY HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","No"
"'151328'","BEDFORD REGIONAL MEDICAL CENTER","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151329'","MARGARET MARY COMMUNITY HOSPITAL INC","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151330'","ADAMS  MEMORIAL HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151331'","HARRISON COUNTY HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151332'","DECATUR COUNTY MEMORIAL HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151333'","PUTNAM COUNTY HOSPITAL","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151334'","SCOTT COUNTY  MEMORIAL HOSPITAL AKA SCOTT MEMORIAL","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'151335'","ST VINCENT DUNN HOSPITAL INC","IN","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'160001'","MARSHALLTOWN MEDICAL & SURGICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160005'","ST ANTHONY REGIONAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160008'","KEOKUK AREA HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160013'","TRINITY MUSCATINE","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160016'","TRINITY REGIONAL MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160024'","IOWA LUTHERAN HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160028'","ALEGENT HEALTH MERCY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160029'","MERCY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160030'","MARY GREELEY MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160032'","SKIFF MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160033'","GENESIS MEDICAL CENTER-DAVENPORT","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160040'","SARTORI MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160045'","ST LUKES HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160047'","JENNIE EDMUNDSON HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160057'","GREAT RIVER MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160058'","UNIVERSITY OF IOWA HOSPITAL & CLINICS","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160064'","MERCY MEDICAL CENTER-NORTH IOWA","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160067'","COVENANT MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160069'","MERCY MEDICAL CENTER-DUBUQUE","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160079'","MERCY MEDICAL CENTER - CEDAR RAPIDS","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160080'","MERCY MEDICAL CENTER-CLINTON","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160082'","IOWA METHODIST MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160083'","MERCY MEDICAL CENTER-DES MOINES","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160089'","OTTUMWA REGIONAL HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160101'","BROADLAWNS MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160104'","TRINITY BETTENDORF","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160110'","ALLEN MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160112'","SPENCER MUNICIPAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160117'","THE FINLEY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160122'","FORT MADISON COMMUNITY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160124'","LAKES REGIONAL HEALTHCARE","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160146'","ST LUKES REGIONAL MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'160147'","GRINNELL REGIONAL MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'160153'","MERCY MEDICAL CENTER-SIOUX CITY","IA","SM_PART_STROKE","Stroke Care Registry","Yes"
"'161300'","BAUM HARMON MERCY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161301'","BELMOND MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'161302'","WRIGHT MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161303'","GRUNDY COUNTY MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161304'","ALEGENT HEALTH MERCY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161306'","JONES REGIONAL MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161307'","HANCOCK COUNTY MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161308'","FRANKLIN GENERAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161309'","ALEGENT HEALTH COMMUNITY MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161310'","ADAIR COUNTY MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161311'","HAWARDEN COMMUNITY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161312'","GUTTENBERG MUNICIPAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161313'","GENESIS MEDICAL CENTER-DEWITT","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'161316'","PALMER LUTHERAN HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161317'","MARENGO MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161318'","VETERANS MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161319'","CENTRAL COMMUNITY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161321'","SANFORD HOSPITAL ROCK RAPIDS","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161322'","DALLAS COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161325'","GREENE COUNTY MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161326'","MADISON COUNTY MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161327'","DAVIS COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161328'","REGIONAL HEALTH SERVICES OF HOWARD COUNTY","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161329'","JACKSON COUNTY REGIONAL HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161330'","AUDUBON COUNTY MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161331'","MERCY MEDICAL CENTER-NEW HAMPTON","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161332'","MANNING REGIONAL HEALTHCARE CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161333'","STORY COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161335'","BUCHANAN COUNTY HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161336'","HEGG MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161337'","VAN BUREN COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161338'","MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'161339'","WAVERLY HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'161340'","DECATUR COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161341'","LUCAS COUNTY HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161342'","MONROE COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161343'","REGIONAL MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161344'","WASHINGTON COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161345'","OSCEOLA COMMUNITY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161346'","SIOUX CENTER COMMUNITY HOSPITAL & HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161348'","CLARKE COUNTY PUBLIC HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161350'","STEWART MEMORIAL COMMUNITY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161351'","AVERA HOLY FAMILY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161352'","CLARINDA REGIONAL HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161353'","KOSSUTH REGIONAL HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161354'","HORN MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161355'","KNOXVILLE HOSPITAL & CLINICS","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161356'","HENRY COUNTY HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161357'","PALO ALTO COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161358'","WAYNE COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161359'","BURGESS HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161360'","ORANGE CITY AREA HEALTH SYSTEM","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161361'","VAN DIEST MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161362'","CHEROKEE REGIONAL MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161363'","MONTGOMERY COUNTY MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161364'","JEFFERSON COUNTY HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'161365'","GREATER COMMUNITY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161366'","SHENANDOAH MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161367'","PELLA REGIONAL HEALTH CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161368'","FLOYD VALLEY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161369'","CRAWFORD COUNTY MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161371'","WINNESHIEK MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161372'","BOONE COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161373'","RINGGOLD COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161374'","MYRTUE MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","No"
"'161375'","BUENA VISTA REGIONAL MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161376'","CASS COUNTY MEMORIAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161377'","MERCY MEDICAL CENTER-CENTERVILLE","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161378'","MERCY MEDICAL CENTER-DYERSVILLE","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161379'","MAHASKA COUNTY HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161380'","ELLSWORTH MUNICIPAL HOSPITAL","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'161381'","SANFORD SHELDON MEDICAL CENTER","IA","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'170001'","NEWMAN REGIONAL HEALTH","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170006'","VIA CHRISTI HOSPITAL PITTSBURG INC","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170009'","SAINT JOHN HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170010'","MERCY HOSPITAL OF KANSAS INDEPENDENCE","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170012'","SALINA REGIONAL HEALTH CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170013'","HAYS MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170014'","RANSOM MEMORIAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170016'","ST FRANCIS HEALTH CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170017'","SUSAN B ALLEN MEMORIAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170020'","PROMISE REGIONAL MEDICAL CENTER HUTCHINSON INC","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170023'","ST CATHERINE HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170027'","PRATT REGIONAL MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170033'","CENTRAL KANSAS MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170039'","SUMNER REGIONAL MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170040'","UNIVERSITY OF KANSAS HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Yes"
"'170049'","OLATHE MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Yes"
"'170058'","MERCY HEALTH CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170068'","SOUTHWEST MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170074'","GEARY COMMUNITY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170075'","MERCY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170086'","STORMONT-VAIL HEALTHCARE","KS","SM_PART_STROKE","Stroke Care Registry","Yes"
"'170094'","COFFEY COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170103'","NEWTON MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170104'","SHAWNEE MISSION MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Yes"
"'170105'","MEMORIAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170109'","MIAMI COUNTY MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170110'","BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170120'","LABETTE HEALTH","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170122'","VIA CHRISTI HOSPITALS WICHITA INC","KS","SM_PART_STROKE","Stroke Care Registry","Yes"
"'170123'","WESLEY MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Yes"
"'170133'","CUSHING MEMORIAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170137'","LAWRENCE MEMORIAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170142'","MERCY REGIONAL HEALTH CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Yes"
"'170145'","COFFEYVILLE REGIONAL MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170146'","PROVIDENCE MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170150'","SOUTH CENTRAL KS REGIONAL MED CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170166'","MORTON COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170175'","WESTERN PLAINS MEDICAL COMPLEX","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170176'","OVERLAND PARK REG MED CTR","KS","SM_PART_STROKE","Stroke Care Registry","Yes"
"'170182'","MENORAH MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Yes"
"'170183'","KANSAS SURGERY & RECOVERY CENTER","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170185'","SAINT LUKE'S SOUTH HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170186'","KANSAS HEART HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170187'","SALINA SURGICAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170188'","KANSAS CITY ORTHOPAEDIC INSTITUTE","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170190'","MANHATTAN SURGICAL HOSPITAL LLC","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170191'","GREAT BEND REGIONAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170192'","GALICHIA HEART HOSPITAL LLC","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170194'","DOCTORS HOSPITAL LLC","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170195'","HEARTLAND SURGICAL SPEC HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170196'","KANSAS SPINE HOSPITAL LLC","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170197'","KANSAS MEDICAL CENTER LLC","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'170198'","SUMMIT SURGICAL LLC","KS","SM_PART_STROKE","Stroke Care Registry","No"
"'171300'","GRISELL MEMORIAL HOSPITAL DISTRICT #1","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171302'","OSWEGO COMMUNITY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171304'","ASHLAND HEALTH CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171306'","WICHITA COUNTY HEALTH CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171309'","JEWELL COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171310'","CHEYENNE COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171312'","COMANCHE COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171313'","KEARNY COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171314'","JEFFERSON COUNTY MEMORIAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171315'","NEMAHA VALLEY COMMUNITY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171316'","ANDERSON COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171317'","EDWARDS COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171318'","SEDAN CITY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171319'","HOLTON COMMUNITY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171321'","MEADE DISTRICT HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171322'","HAMILTON COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171325'","GRAHAM COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171327'","ELLSWORTH COUNTY MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171328'","OTTAWA COUNTY HEALTH CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171331'","KIOWA DISTRICT HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171333'","CLARA BARTON HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171336'","NESS COUNTY HOSPITAL DISTRICT #2","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171337'","WAMEGO CITY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171338'","SABETHA COMMUNITY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171339'","GREENWOOD COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171340'","HERINGTON MUNICIPAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171341'","HIAWATHA COMMUNITY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171344'","WILSON MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171347'","SHERIDAN COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171348'","NORTON COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171349'","CLOUD COUNTY HEALTH CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171350'","RUSSELL REGIONAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171351'","WASHINGTON COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171353'","PHILLIPS COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171354'","COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171355'","TREGO COUNTY LEMKE MEMORIAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171356'","ST LUKE HOSPITAL & LIVING CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171357'","HILLSBORO COMMUNITY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171358'","LINDSBORG COMMUNITY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171359'","GREELEY COUNTY HEALTH SERVICES","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171361'","REPUBLIC COUNTY HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171364'","OSBORNE COUNTY MEMORIAL HOSPITAL","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171366'","HARPER HOSPITAL DISTRICT NO 5","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
"'171367'","GOVE COUNTY MEDICAL CENTER","KS","SM_PART_STROKE","Stroke Care Registry","Not Available"
