"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"AS","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","N/A"
"GU","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","N/A"
"MP","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","N/A"
"AL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","7"
"AK","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","11"
"AZ","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","14"
"AR","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"CA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","19"
"CO","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"CT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","16"
"DE","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","17"
"DC","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","16"
"FL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","15"
"GA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","10"
"HI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","16"
"ID","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"IL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","13"
"IN","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","10"
"IA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"KS","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"KY","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","10"
"LA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"ME","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","10"
"MD","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","15"
"MA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","15"
"MI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","12"
"MN","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"MS","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"MO","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","11"
"MT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"NE","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"NV","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","14"
"NH","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","12"
"NJ","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","17"
"NM","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","12"
"NY","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","18"
"NC","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"ND","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","11"
"OH","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","13"
"OK","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"OR","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","13"
"PA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","15"
"PR","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","N/A"
"RI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","16"
"SC","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"SD","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","6"
"TN","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"TX","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"UT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","10"
"VT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","11"
"VI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","17"
"VA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","12"
"WA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","15"
"WV","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","13"
"WI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"WY","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"AS","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","N/A"
"GU","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","N/A"
"MP","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","N/A"
"AL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","24"
"AK","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","32"
"AZ","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","32"
"AR","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","27"
"CA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","34"
"CO","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","30"
"CT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","35"
"DE","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","33"
"DC","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","28"
"FL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","29"
"GA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","26"
"HI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","33"
"ID","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","30"
"IL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","33"
"IN","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","33"
"IA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","31"
"KS","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","31"
"KY","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","30"
"LA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","21"
"ME","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","33"
"MD","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","32"
"MA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","34"
"MI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","33"
"MN","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","31"
"MS","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","22"
"MO","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","32"
"MT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","32"
"NE","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","32"
"NV","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","31"
"NH","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","33"
"NJ","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","32"
"NM","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","31"
