"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Denominator","Footnote","Measure Start Date","Measure End Date"
"NC","243","Permanent cardiac pacemaker implant w CC","1017",,"10/01/2012","09/30/2013"
"NC","244","Permanent cardiac pacemaker implant w/o CC/MCC","916",,"10/01/2012","09/30/2013"
"NC","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","3536",,"10/01/2012","09/30/2013"
"NC","280","Acute myocardial infarction, discharged alive w MCC","2701",,"10/01/2012","09/30/2013"
"NC","281","Acute myocardial infarction, discharged alive w CC","1937",,"10/01/2012","09/30/2013"
"NC","282","Acute myocardial infarction, discharged alive w/o CC/MCC","1107",,"10/01/2012","09/30/2013"
"NC","291","Heart failure and shock w MCC","7740",,"10/01/2012","09/30/2013"
"NC","292","Heart failure and shock w CC","7435",,"10/01/2012","09/30/2013"
"NC","293","Heart failure and shock w/o CC/MCC","2593",,"10/01/2012","09/30/2013"
"NC","313","Chest Pain","4270",,"10/01/2012","09/30/2013"
"NC","328","Stomach, esophageal duodenal proc w/o CC/MCC","376",,"10/01/2012","09/30/2013"
"NC","329","Major small and large bowel procedures w MCC","1424",,"10/01/2012","09/30/2013"
"NC","330","Major small and large bowel procedures w CC","1796",,"10/01/2012","09/30/2013"
"NC","331","Major small and large bowel procedures w/o CC/MCC","952",,"10/01/2012","09/30/2013"
"NC","353","Hernia procedures except inguinal and femoral w MCC","126",,"10/01/2012","09/30/2013"
"NC","354","Hernia procedures except inguinal and femoral w CC","342",,"10/01/2012","09/30/2013"
"NC","355","Hernia procedures except inguinal and femoral w/o CC/MCC","297",,"10/01/2012","09/30/2013"
"NC","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","151",,"10/01/2012","09/30/2013"
"NC","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","631",,"10/01/2012","09/30/2013"
"NC","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","879",,"10/01/2012","09/30/2013"
"NC","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","799",,"10/01/2012","09/30/2013"
"NC","459","Spinal fusion except cervical w MCC","181",,"10/01/2012","09/30/2013"
"NC","460","Spinal fusion except cervical w/o MCC","2765",,"10/01/2012","09/30/2013"
"NC","461","Bilateral or multiple major joint procs of lower extremity w MCC","13",,"10/01/2012","09/30/2013"
"NC","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","344",,"10/01/2012","09/30/2013"
"NC","466","Revision of hip or knee replacement w MCC","145",,"10/01/2012","09/30/2013"
"NC","467","Revision of hip or knee replacement w CC","931",,"10/01/2012","09/30/2013"
"NC","468","Revision of hip or knee replacement w/o CC/MCC","698",,"10/01/2012","09/30/2013"
"NC","469","Major joint replacement or reattachment of lower extremity w MCC","1083",,"10/01/2012","09/30/2013"
"NC","470","Major joint replacement or reattachment of lower extremity w/o MCC","16399",,"10/01/2012","09/30/2013"
"NC","471","Cervical spinal fusion w MCC","139",,"10/01/2012","09/30/2013"
"NC","472","Cervical spinal fusion w CC","437",,"10/01/2012","09/30/2013"
"NC","473","Cervical spinal fusion w/o CC/MCC","1375",,"10/01/2012","09/30/2013"
"NC","477","Biopsies of musculoskeletal system and connective tissue w MCC","84",,"10/01/2012","09/30/2013"
"NC","478","Biopsies of musculoskeletal system and connective tissue w CC","205",,"10/01/2012","09/30/2013"
"NC","479","Biopsies of musculoskeletal system and connective tissue w/o CC/MCC","59",,"10/01/2012","09/30/2013"
"NC","490","Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim","517",,"10/01/2012","09/30/2013"
"NC","491","Back and neck proc exc spinal fusion w/o CC/MCC","799",,"10/01/2012","09/30/2013"
"NC","507","Major shoulder or elbow joint procedures w CC/MCC","22",,"10/01/2012","09/30/2013"
"NC","508","Major shoulder or elbow joint procedures w/o CC/MCC","19",,"10/01/2012","09/30/2013"
"NC","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","147",,"10/01/2012","09/30/2013"
"NC","637","Diabetes w MCC","1001",,"10/01/2012","09/30/2013"
"NC","656","Kidney and ureter procedures for neoplasm w MCC","133",,"10/01/2012","09/30/2013"
"NC","657","Kidney and ureter procedures for neoplasm w CC","325",,"10/01/2012","09/30/2013"
"NC","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","256",,"10/01/2012","09/30/2013"
"NC","659","Kidney and ureter procedures for non-neoplasm w MCC","151",,"10/01/2012","09/30/2013"
"NC","668","Transurethral procedures w MCC","120",,"10/01/2012","09/30/2013"
"NC","673","Other kidney and urinary tract procedures w MCC","388",,"10/01/2012","09/30/2013"
"NC","674","Other kidney and urinary tract procedures w CC","262",,"10/01/2012","09/30/2013"
"NC","675","Other kidney and urinary tract procedures w/o CC/MCC","58",,"10/01/2012","09/30/2013"
"NC","713","Transurethral prostatectomy w CC/MCC","117",,"10/01/2012","09/30/2013"
"NC","714","Transurethral prostatectomy w/o CC/MCC","175",,"10/01/2012","09/30/2013"
"NC","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","432",,"10/01/2012","09/30/2013"
"NC","748","Female reproductive system reconstructive procedures","162",,"10/01/2012","09/30/2013"
"ND","038","Extracranial procedures w CC","58",,"10/01/2012","09/30/2013"
"ND","039","Extracranial procedures w/o CC/MCC","202",,"10/01/2012","09/30/2013"
"ND","190","Chronic obstructive pulmonary disease w MCC","254",,"10/01/2012","09/30/2013"
"ND","191","Chronic obstructive pulmonary disease w CC","199",,"10/01/2012","09/30/2013"
"ND","192","Chronic obstructive pulmonary disease w/o CC/MCC","95",,"10/01/2012","09/30/2013"
"ND","193","Simple pneumonia and pleurisy w MCC","411",,"10/01/2012","09/30/2013"
"ND","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","37",,"10/01/2012","09/30/2013"
"ND","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","74",,"10/01/2012","09/30/2013"
"ND","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","37",,"10/01/2012","09/30/2013"
"ND","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","Not Available","1","10/01/2012","09/30/2013"
"ND","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","13",,"10/01/2012","09/30/2013"
"ND","226","Cardiac defibrillator implant w/o cardiac cath w MCC","18",,"10/01/2012","09/30/2013"
"ND","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","57",,"10/01/2012","09/30/2013"
"ND","235","Coronary bypass w/o cardiac cath w MCC","23",,"10/01/2012","09/30/2013"
"ND","236","Coronary bypass w/o cardiac cath w/o MCC","100",,"10/01/2012","09/30/2013"
"ND","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","57",,"10/01/2012","09/30/2013"
"ND","243","Permanent cardiac pacemaker implant w CC","126",,"10/01/2012","09/30/2013"
"ND","244","Permanent cardiac pacemaker implant w/o CC/MCC","121",,"10/01/2012","09/30/2013"
"ND","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","558",,"10/01/2012","09/30/2013"
"ND","280","Acute myocardial infarction, discharged alive w MCC","172",,"10/01/2012","09/30/2013"
"ND","281","Acute myocardial infarction, discharged alive w CC","125",,"10/01/2012","09/30/2013"
"ND","282","Acute myocardial infarction, discharged alive w/o CC/MCC","70",,"10/01/2012","09/30/2013"
"ND","291","Heart failure and shock w MCC","468",,"10/01/2012","09/30/2013"
"ND","292","Heart failure and shock w CC","446",,"10/01/2012","09/30/2013"
"ND","293","Heart failure and shock w/o CC/MCC","174",,"10/01/2012","09/30/2013"
"ND","313","Chest Pain","157",,"10/01/2012","09/30/2013"
"ND","328","Stomach, esophageal duodenal proc w/o CC/MCC","23",,"10/01/2012","09/30/2013"
"ND","329","Major small and large bowel procedures w MCC","143",,"10/01/2012","09/30/2013"
"ND","330","Major small and large bowel procedures w CC","202",,"10/01/2012","09/30/2013"
"ND","331","Major small and large bowel procedures w/o CC/MCC","104",,"10/01/2012","09/30/2013"
"ND","353","Hernia procedures except inguinal and femoral w MCC","15",,"10/01/2012","09/30/2013"
"ND","354","Hernia procedures except inguinal and femoral w CC","27",,"10/01/2012","09/30/2013"
"ND","355","Hernia procedures except inguinal and femoral w/o CC/MCC","23",,"10/01/2012","09/30/2013"
"ND","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","16",,"10/01/2012","09/30/2013"
"ND","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","66",,"10/01/2012","09/30/2013"
"ND","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","75",,"10/01/2012","09/30/2013"
"ND","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","57",,"10/01/2012","09/30/2013"
"ND","459","Spinal fusion except cervical w MCC","18",,"10/01/2012","09/30/2013"
"ND","460","Spinal fusion except cervical w/o MCC","187",,"10/01/2012","09/30/2013"
"ND","461","Bilateral or multiple major joint procs of lower extremity w MCC","Not Available","1","10/01/2012","09/30/2013"
"ND","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","46",,"10/01/2012","09/30/2013"
"ND","466","Revision of hip or knee replacement w MCC","15",,"10/01/2012","09/30/2013"
"ND","467","Revision of hip or knee replacement w CC","113",,"10/01/2012","09/30/2013"
"ND","468","Revision of hip or knee replacement w/o CC/MCC","50",,"10/01/2012","09/30/2013"
"ND","469","Major joint replacement or reattachment of lower extremity w MCC","194",,"10/01/2012","09/30/2013"
"ND","470","Major joint replacement or reattachment of lower extremity w/o MCC","2041",,"10/01/2012","09/30/2013"
"ND","471","Cervical spinal fusion w MCC","13",,"10/01/2012","09/30/2013"
"ND","472","Cervical spinal fusion w CC","45",,"10/01/2012","09/30/2013"
"ND","473","Cervical spinal fusion w/o CC/MCC","71",,"10/01/2012","09/30/2013"
"ND","477","Biopsies of musculoskeletal system and connective tissue w MCC","Not Available","1","10/01/2012","09/30/2013"
"ND","478","Biopsies of musculoskeletal system and connective tissue w CC","13",,"10/01/2012","09/30/2013"
"ND","479","Biopsies of musculoskeletal system and connective tissue w/o CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"ND","490","Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim","103",,"10/01/2012","09/30/2013"
"ND","491","Back and neck proc exc spinal fusion w/o CC/MCC","107",,"10/01/2012","09/30/2013"
"ND","507","Major shoulder or elbow joint procedures w CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"ND","508","Major shoulder or elbow joint procedures w/o CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"ND","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","23",,"10/01/2012","09/30/2013"
"ND","637","Diabetes w MCC","51",,"10/01/2012","09/30/2013"
"ND","656","Kidney and ureter procedures for neoplasm w MCC","11",,"10/01/2012","09/30/2013"
"ND","657","Kidney and ureter procedures for neoplasm w CC","22",,"10/01/2012","09/30/2013"
"ND","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","27",,"10/01/2012","09/30/2013"
"ND","659","Kidney and ureter procedures for non-neoplasm w MCC","12",,"10/01/2012","09/30/2013"
"ND","668","Transurethral procedures w MCC","Not Available","1","10/01/2012","09/30/2013"
"ND","673","Other kidney and urinary tract procedures w MCC","30",,"10/01/2012","09/30/2013"
"ND","674","Other kidney and urinary tract procedures w CC","20",,"10/01/2012","09/30/2013"
"ND","675","Other kidney and urinary tract procedures w/o CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"ND","713","Transurethral prostatectomy w CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"ND","714","Transurethral prostatectomy w/o CC/MCC","12",,"10/01/2012","09/30/2013"
"ND","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","61",,"10/01/2012","09/30/2013"
"ND","748","Female reproductive system reconstructive procedures","15",,"10/01/2012","09/30/2013"
"NE","038","Extracranial procedures w CC","91",,"10/01/2012","09/30/2013"
"NE","039","Extracranial procedures w/o CC/MCC","274",,"10/01/2012","09/30/2013"
"NE","190","Chronic obstructive pulmonary disease w MCC","722",,"10/01/2012","09/30/2013"
"NE","191","Chronic obstructive pulmonary disease w CC","689",,"10/01/2012","09/30/2013"
"NE","192","Chronic obstructive pulmonary disease w/o CC/MCC","449",,"10/01/2012","09/30/2013"
"NE","193","Simple pneumonia and pleurisy w MCC","742",,"10/01/2012","09/30/2013"
"NE","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","153",,"10/01/2012","09/30/2013"
"NE","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","215",,"10/01/2012","09/30/2013"
"NE","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","38",,"10/01/2012","09/30/2013"
"NE","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","13",,"10/01/2012","09/30/2013"
"NE","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","32",,"10/01/2012","09/30/2013"
"NE","226","Cardiac defibrillator implant w/o cardiac cath w MCC","29",,"10/01/2012","09/30/2013"
"NE","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","121",,"10/01/2012","09/30/2013"
"NE","235","Coronary bypass w/o cardiac cath w MCC","73",,"10/01/2012","09/30/2013"
"NE","236","Coronary bypass w/o cardiac cath w/o MCC","225",,"10/01/2012","09/30/2013"
"NE","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","107",,"10/01/2012","09/30/2013"
"NE","243","Permanent cardiac pacemaker implant w CC","267",,"10/01/2012","09/30/2013"
"NE","244","Permanent cardiac pacemaker implant w/o CC/MCC","255",,"10/01/2012","09/30/2013"
"NE","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","646",,"10/01/2012","09/30/2013"
"NE","280","Acute myocardial infarction, discharged alive w MCC","268",,"10/01/2012","09/30/2013"
"NE","281","Acute myocardial infarction, discharged alive w CC","234",,"10/01/2012","09/30/2013"
"NE","282","Acute myocardial infarction, discharged alive w/o CC/MCC","177",,"10/01/2012","09/30/2013"
"NE","291","Heart failure and shock w MCC","714",,"10/01/2012","09/30/2013"
"NE","292","Heart failure and shock w CC","1022",,"10/01/2012","09/30/2013"
"NE","293","Heart failure and shock w/o CC/MCC","425",,"10/01/2012","09/30/2013"
"NE","313","Chest Pain","432",,"10/01/2012","09/30/2013"
"NE","328","Stomach, esophageal duodenal proc w/o CC/MCC","87",,"10/01/2012","09/30/2013"
"NE","329","Major small and large bowel procedures w MCC","342",,"10/01/2012","09/30/2013"
"NE","330","Major small and large bowel procedures w CC","469",,"10/01/2012","09/30/2013"
"NE","331","Major small and large bowel procedures w/o CC/MCC","176",,"10/01/2012","09/30/2013"
"NE","353","Hernia procedures except inguinal and femoral w MCC","38",,"10/01/2012","09/30/2013"
"NE","354","Hernia procedures except inguinal and femoral w CC","96",,"10/01/2012","09/30/2013"
"NE","355","Hernia procedures except inguinal and femoral w/o CC/MCC","69",,"10/01/2012","09/30/2013"
"NE","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","21",,"10/01/2012","09/30/2013"
"NE","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","122",,"10/01/2012","09/30/2013"
"NE","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","225",,"10/01/2012","09/30/2013"
"NE","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","137",,"10/01/2012","09/30/2013"
"NE","459","Spinal fusion except cervical w MCC","31",,"10/01/2012","09/30/2013"
"NE","460","Spinal fusion except cervical w/o MCC","596",,"10/01/2012","09/30/2013"
"NE","461","Bilateral or multiple major joint procs of lower extremity w MCC","Not Available","1","10/01/2012","09/30/2013"
"NE","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","83",,"10/01/2012","09/30/2013"
"NE","466","Revision of hip or knee replacement w MCC","23",,"10/01/2012","09/30/2013"
"NE","467","Revision of hip or knee replacement w CC","249",,"10/01/2012","09/30/2013"
"NE","468","Revision of hip or knee replacement w/o CC/MCC","147",,"10/01/2012","09/30/2013"
"NE","469","Major joint replacement or reattachment of lower extremity w MCC","213",,"10/01/2012","09/30/2013"
"NE","470","Major joint replacement or reattachment of lower extremity w/o MCC","4308",,"10/01/2012","09/30/2013"
"NE","471","Cervical spinal fusion w MCC","11",,"10/01/2012","09/30/2013"
"NE","472","Cervical spinal fusion w CC","85",,"10/01/2012","09/30/2013"
"NE","473","Cervical spinal fusion w/o CC/MCC","205",,"10/01/2012","09/30/2013"
"NE","477","Biopsies of musculoskeletal system and connective tissue w MCC","21",,"10/01/2012","09/30/2013"
"NE","478","Biopsies of musculoskeletal system and connective tissue w CC","50",,"10/01/2012","09/30/2013"
"NE","479","Biopsies of musculoskeletal system and connective tissue w/o CC/MCC","12",,"10/01/2012","09/30/2013"
"NE","490","Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim","149",,"10/01/2012","09/30/2013"
"NE","491","Back and neck proc exc spinal fusion w/o CC/MCC","315",,"10/01/2012","09/30/2013"
"NE","507","Major shoulder or elbow joint procedures w CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"NE","508","Major shoulder or elbow joint procedures w/o CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"NE","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","39",,"10/01/2012","09/30/2013"
"NE","637","Diabetes w MCC","47",,"10/01/2012","09/30/2013"
"NE","656","Kidney and ureter procedures for neoplasm w MCC","32",,"10/01/2012","09/30/2013"
"NE","657","Kidney and ureter procedures for neoplasm w CC","68",,"10/01/2012","09/30/2013"
