"Provider ID","Hospital Name","State","Measure ID","Measure Name","Measure Response","Footnote","Measure Start Date","Measure End Date"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340030","DUKE UNIVERSITY HOSPITAL","NC","ACS_REGISTRY","Multispecialty surgical registry","Y",,"01/01/2012","12/31/2012"
"340030","DUKE UNIVERSITY HOSPITAL","NC","OP_12","Able to receive lab results electronically","No",,"01/01/2012","12/31/2012"
"340030","DUKE UNIVERSITY HOSPITAL","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"340030","DUKE UNIVERSITY HOSPITAL","NC","OP_25","Safe Surgery Checklist Use","No",,"01/01/2012","12/31/2012"
"340030","DUKE UNIVERSITY HOSPITAL","NC","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"340030","DUKE UNIVERSITY HOSPITAL","NC","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"340030","DUKE UNIVERSITY HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340030","DUKE UNIVERSITY HOSPITAL","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340032","CAROMONT REGIONAL MEDICAL CENTER","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340032","CAROMONT REGIONAL MEDICAL CENTER","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340032","CAROMONT REGIONAL MEDICAL CENTER","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340032","CAROMONT REGIONAL MEDICAL CENTER","NC","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"340032","CAROMONT REGIONAL MEDICAL CENTER","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340032","CAROMONT REGIONAL MEDICAL CENTER","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340032","CAROMONT REGIONAL MEDICAL CENTER","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340036","NOVANT HEALTH FRANKLIN MEDICAL CENTER","NC","OP_12","Able to receive lab results electronically","No",,"01/01/2012","12/31/2012"
"340036","NOVANT HEALTH FRANKLIN MEDICAL CENTER","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"340036","NOVANT HEALTH FRANKLIN MEDICAL CENTER","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340036","NOVANT HEALTH FRANKLIN MEDICAL CENTER","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340036","NOVANT HEALTH FRANKLIN MEDICAL CENTER","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340036","NOVANT HEALTH FRANKLIN MEDICAL CENTER","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340036","NOVANT HEALTH FRANKLIN MEDICAL CENTER","NC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"340037","KINGS MOUNTAIN HOSPITAL INC","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340037","KINGS MOUNTAIN HOSPITAL INC","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340037","KINGS MOUNTAIN HOSPITAL INC","NC","OP_25","Safe Surgery Checklist Use","No",,"01/01/2012","12/31/2012"
"340037","KINGS MOUNTAIN HOSPITAL INC","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340037","KINGS MOUNTAIN HOSPITAL INC","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340037","KINGS MOUNTAIN HOSPITAL INC","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340037","KINGS MOUNTAIN HOSPITAL INC","NC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"340039","IREDELL MEMORIAL HOSPITAL INC","NC","OP_12","Able to receive lab results electronically","No",,"01/01/2012","12/31/2012"
"340039","IREDELL MEMORIAL HOSPITAL INC","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"340039","IREDELL MEMORIAL HOSPITAL INC","NC","OP_25","Safe Surgery Checklist Use","No",,"01/01/2012","12/31/2012"
"340039","IREDELL MEMORIAL HOSPITAL INC","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340039","IREDELL MEMORIAL HOSPITAL INC","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340039","IREDELL MEMORIAL HOSPITAL INC","NC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"340039","IREDELL MEMORIAL HOSPITAL INC","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340040","VIDANT MEDICAL CENTER","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340040","VIDANT MEDICAL CENTER","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340040","VIDANT MEDICAL CENTER","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340040","VIDANT MEDICAL CENTER","NC","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"340040","VIDANT MEDICAL CENTER","NC","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"340040","VIDANT MEDICAL CENTER","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340040","VIDANT MEDICAL CENTER","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340041","CALDWELL MEMORIAL HOSPITAL","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340041","CALDWELL MEMORIAL HOSPITAL","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340041","CALDWELL MEMORIAL HOSPITAL","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340041","CALDWELL MEMORIAL HOSPITAL","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340041","CALDWELL MEMORIAL HOSPITAL","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340041","CALDWELL MEMORIAL HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"340041","CALDWELL MEMORIAL HOSPITAL","NC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"340042","ONSLOW MEMORIAL HOSPITAL","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340042","ONSLOW MEMORIAL HOSPITAL","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340042","ONSLOW MEMORIAL HOSPITAL","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340042","ONSLOW MEMORIAL HOSPITAL","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340042","ONSLOW MEMORIAL HOSPITAL","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340042","ONSLOW MEMORIAL HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"340042","ONSLOW MEMORIAL HOSPITAL","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","NC","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","NC","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","NC","OP_12","Able to receive lab results electronically","No",,"01/01/2012","12/31/2012"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","NC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","NC","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","NC","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340051","WATAUGA MEDICAL CENTER","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340051","WATAUGA MEDICAL CENTER","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"340051","WATAUGA MEDICAL CENTER","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340051","WATAUGA MEDICAL CENTER","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340051","WATAUGA MEDICAL CENTER","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340051","WATAUGA MEDICAL CENTER","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340051","WATAUGA MEDICAL CENTER","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","NC","ACS_REGISTRY","Multispecialty surgical registry","Y",,"01/01/2012","12/31/2012"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","NC","OP_12","Able to receive lab results electronically","No",,"01/01/2012","12/31/2012"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","NC","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","NC","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340060","MOREHEAD MEMORIAL HOSPITAL","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340060","MOREHEAD MEMORIAL HOSPITAL","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340060","MOREHEAD MEMORIAL HOSPITAL","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340060","MOREHEAD MEMORIAL HOSPITAL","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340060","MOREHEAD MEMORIAL HOSPITAL","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340060","MOREHEAD MEMORIAL HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"340060","MOREHEAD MEMORIAL HOSPITAL","NC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","NC","ACS_REGISTRY","Multispecialty surgical registry","Y",,"01/01/2012","12/31/2012"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","NC","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","NC","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340064","WILKES REGIONAL MEDICAL CENTER","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340064","WILKES REGIONAL MEDICAL CENTER","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340064","WILKES REGIONAL MEDICAL CENTER","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340064","WILKES REGIONAL MEDICAL CENTER","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340064","WILKES REGIONAL MEDICAL CENTER","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340064","WILKES REGIONAL MEDICAL CENTER","NC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"340064","WILKES REGIONAL MEDICAL CENTER","NC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","NC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","NC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"340069","WAKEMED, RALEIGH CAMPUS","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340069","WAKEMED, RALEIGH CAMPUS","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340069","WAKEMED, RALEIGH CAMPUS","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340069","WAKEMED, RALEIGH CAMPUS","NC","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"340069","WAKEMED, RALEIGH CAMPUS","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340069","WAKEMED, RALEIGH CAMPUS","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340069","WAKEMED, RALEIGH CAMPUS","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","NC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","NC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","NC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","NC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","NC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","NC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","NC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","NC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"340073","DUKE HEALTH RALEIGH HOSPITAL","NC","OP_12","Able to receive lab results electronically","No",,"01/01/2012","12/31/2012"
