"State","Condition","Measure Name","Measure Code","Score"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","96"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"GU","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","58"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"IA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","97"
"IL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"IN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"KS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","97"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","97"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
