"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"NM","Percent of patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_7_8","Patients who gave a rating of 7 or 8 (medium)","26"
"NM","Percent of patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_0_6","Patients who gave a rating of 6 or lower (low)","11"
"NM","Patients who reported YES, they would definitely recommend the hospital.","H_RECMND_DY","YES, patients would definitely recommend the hospital","61"
"NM","Percent of patients who reported YES, they would probably recommend the hospital.","H_RECMND_PY","YES, patients would probably recommend the hospital","33"
"NM","Percent of patients who reported NO, they would not recommend the hospital.","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","6"
"NV","Patients who reported that their nurses ""Always"" communicated well.","H_COMP_1_A_P","Nurses always communicated well","71"
"NV","Percent of patients who reported that their nurses ""Usually"" communicated well.","H_COMP_1_U_P","Nurses usually communicated well","21"
"NV","Percent of patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well.","H_COMP_1_SN_P","Nurses sometimes or never communicated well","8"
"NV","Patients who reported that their doctors ""Always"" communicated well.","H_COMP_2_A_P","Doctors always communicated well","75"
"NV","Percent of patients who reported that their doctors ""Usually"" communicated well.","H_COMP_2_U_P","Doctors usually communicated well","17"
"NV","Percent of patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well.","H_COMP_2_SN_P","Doctors sometimes or never communicated well","8"
"NV","Patients who reported that they ""Always"" received help as soon as they wanted.","H_COMP_3_A_P","Patients always received help as soon as they wanted","58"
"NV","Percent of patients who reported that they ""Usually"" received help as soon as they wanted.","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"NV","Percent of patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted.","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","14"
"NV","Patients who reported that their pain was ""Always"" well controlled.","H_COMP_4_A_P","Pain was always well controlled","66"
"NV","Percent of patients who reported that their pain was ""Usually"" well controlled.","H_COMP_4_U_P","Pain was usually well controlled","25"
"NV","Percent of patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled.","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"NV","Patients who reported that staff ""Always"" explained about medicines before giving it to them.","H_COMP_5_A_P","Staff always explained","58"
"NV","Percent of patients who reported that staff ""Usually"" explained about medicines before giving it to them.","H_COMP_5_U_P","Staff usually explained","18"
"NV","Percent of patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them.","H_COMP_5_SN_P","Staff sometimes or never explained","24"
"NV","Patients who reported that their room and bathroom were ""Always"" clean.","H_CLEAN_HSP_A_P","Room was always clean","68"
"NV","Percent of patients who reported that their room and bathroom were ""Usually"" clean.","H_CLEAN_HSP_U_P","Room was usually clean","20"
"NV","Percent of patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean.","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","12"
"NV","Patients who reported that the area around their room was ""Always"" quiet at night.","H_QUIET_HSP_A_P","Always quiet at night","55"
"NV","Percent of patients who reported that the area around their room was ""Usually"" quiet at night.","H_QUIET_HSP_U_P","Usually quiet at night","31"
"NV","Percent of patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night.","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","14"
"NV","Patients at each hospital who reported that YES, they were given information about what to do during their recovery at home.","H_COMP_6_Y_P","Yes, staff did give patients this information","83"
"NV","Percent of patients who reported that they were not given information about what to do during their recovery at home.","H_COMP_6_N_P","No, staff did not give patients this information","17"
"NV","Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","65"
"NV","Percent of patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_7_8","Patients who gave a rating of 7 or 8 (medium)","24"
"NV","Percent of patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_0_6","Patients who gave a rating of 6 or lower (low)","11"
"NV","Patients who reported YES, they would definitely recommend the hospital.","H_RECMND_DY","YES, patients would definitely recommend the hospital","67"
"NV","Percent of patients who reported YES, they would probably recommend the hospital.","H_RECMND_PY","YES, patients would probably recommend the hospital","25"
"NV","Percent of patients who reported NO, they would not recommend the hospital.","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","8"
"NY","Patients who reported that their nurses ""Always"" communicated well.","H_COMP_1_A_P","Nurses always communicated well","73"
"NY","Percent of patients who reported that their nurses ""Usually"" communicated well.","H_COMP_1_U_P","Nurses usually communicated well","20"
"NY","Percent of patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well.","H_COMP_1_SN_P","Nurses sometimes or never communicated well","7"
"NY","Patients who reported that their doctors ""Always"" communicated well.","H_COMP_2_A_P","Doctors always communicated well","77"
"NY","Percent of patients who reported that their doctors ""Usually"" communicated well.","H_COMP_2_U_P","Doctors usually communicated well","17"
"NY","Percent of patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well.","H_COMP_2_SN_P","Doctors sometimes or never communicated well","6"
"NY","Patients who reported that they ""Always"" received help as soon as they wanted.","H_COMP_3_A_P","Patients always received help as soon as they wanted","59"
"NY","Percent of patients who reported that they ""Usually"" received help as soon as they wanted.","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"NY","Percent of patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted.","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","14"
"NY","Patients who reported that their pain was ""Always"" well controlled.","H_COMP_4_A_P","Pain was always well controlled","66"
"NY","Percent of patients who reported that their pain was ""Usually"" well controlled.","H_COMP_4_U_P","Pain was usually well controlled","25"
"NY","Percent of patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled.","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"NY","Patients who reported that staff ""Always"" explained about medicines before giving it to them.","H_COMP_5_A_P","Staff always explained","58"
"NY","Percent of patients who reported that staff ""Usually"" explained about medicines before giving it to them.","H_COMP_5_U_P","Staff usually explained","19"
"NY","Percent of patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them.","H_COMP_5_SN_P","Staff sometimes or never explained","23"
"NY","Patients who reported that their room and bathroom were ""Always"" clean.","H_CLEAN_HSP_A_P","Room was always clean","68"
"NY","Percent of patients who reported that their room and bathroom were ""Usually"" clean.","H_CLEAN_HSP_U_P","Room was usually clean","21"
"NY","Percent of patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean.","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"NY","Patients who reported that the area around their room was ""Always"" quiet at night.","H_QUIET_HSP_A_P","Always quiet at night","49"
"NY","Percent of patients who reported that the area around their room was ""Usually"" quiet at night.","H_QUIET_HSP_U_P","Usually quiet at night","34"
"NY","Percent of patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night.","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","17"
"NY","Patients at each hospital who reported that YES, they were given information about what to do during their recovery at home.","H_COMP_6_Y_P","Yes, staff did give patients this information","81"
"NY","Percent of patients who reported that they were not given information about what to do during their recovery at home.","H_COMP_6_N_P","No, staff did not give patients this information","19"
"NY","Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","61"
"NY","Percent of patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_7_8","Patients who gave a rating of 7 or 8 (medium)","27"
"NY","Percent of patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_0_6","Patients who gave a rating of 6 or lower (low)","12"
"NY","Patients who reported YES, they would definitely recommend the hospital.","H_RECMND_DY","YES, patients would definitely recommend the hospital","64"
