"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"CA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","18"
"CO","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"CT","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"DE","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"DC","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"FL","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"GA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"HI","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"ID","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"IL","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"IN","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"IA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"KS","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"KY","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"LA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","11"
"ME","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"MD","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"MA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"MI","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"MN","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"MS","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","10"
"MO","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"MT","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"NE","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"NV","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","18"
"NH","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"NJ","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"NM","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"NY","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","18"
"NC","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"ND","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","18"
"OH","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"OK","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"OR","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"PA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"PR","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","N/A"
"RI","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"SC","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"SD","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"TN","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"TX","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"UT","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"VT","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"VI","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","11"
"VA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"WA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"WV","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"WI","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"WY","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"AS","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","N/A"
"GU","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","N/A"
"MP","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","N/A"
"AL","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","67"
"AK","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","66"
"AZ","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","63"
"AR","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","65"
"CA","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","58"
"CO","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","66"
"CT","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","60"
"DE","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","63"
"DC","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","51"
"FL","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","58"
"GA","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","63"
"HI","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","60"
"ID","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","70"
"IL","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","62"
"IN","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","68"
"IA","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","69"
"KS","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","69"
"KY","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","67"
"LA","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","69"
"ME","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","71"
"MD","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","57"
"MA","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","63"
"MI","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","67"
