"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Medicare Average Payment Range","Number Of Cases"
"AZ","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","17856 - 20818","77"
"IL","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","17818 - 21246","551"
"DC","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","24791 - 26083","29"
"LA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","16710 - 20078","251"
"MI","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","3931 - 21068","322"
"MS","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","18201 - 19683","80"
"NE","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","16749 - 21057","65"
"NV","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","1068 - 20570","44"
"OR","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","1142 - 20562","44"
"SC","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","17463 - 18279","82"
"UT","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","1024 - 17985","124"
"WA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","19979 - 22845","228"
"CT","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","20634 - 24428","325"
"GA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","17855 - 19066","166"
"ID","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","1024 - 18458","43"
"KY","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","17602 - 20101","162"
"ME","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","17585 - 20786","43"
"ND","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","15684 - 17192","49"
"NM","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","22 - 19717","100"
"OK","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","15934 - 17842","35"
"RI","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","2457 - 21871","18"
"ID","461","Bilateral or multiple major joint procs of lower extremity w MCC","26625","*"
"GA","461","Bilateral or multiple major joint procs of lower extremity w MCC","25498 - 27381","25"
"CT","461","Bilateral or multiple major joint procs of lower extremity w MCC","4414 - 34675","19"
"WV","461","Bilateral or multiple major joint procs of lower extremity w MCC","22846 - 24134","*"
"TN","461","Bilateral or multiple major joint procs of lower extremity w MCC","23414 - 27392","34"
"OH","461","Bilateral or multiple major joint procs of lower extremity w MCC","24064 - 27763","56"
"NJ","461","Bilateral or multiple major joint procs of lower extremity w MCC","28975 - 34047","39"
"NC","461","Bilateral or multiple major joint procs of lower extremity w MCC","25887 - 28222","28"
"MO","461","Bilateral or multiple major joint procs of lower extremity w MCC","22801 - 27715","21"
"MD","461","Bilateral or multiple major joint procs of lower extremity w MCC","28439 - 37491","20"
"KS","461","Bilateral or multiple major joint procs of lower extremity w MCC","24333 - 30099","*"
"IA","461","Bilateral or multiple major joint procs of lower extremity w MCC","18049 - 25992","*"
"FL","461","Bilateral or multiple major joint procs of lower extremity w MCC","24177 - 26845","82"
"CO","461","Bilateral or multiple major joint procs of lower extremity w MCC","26802 - 29687","20"
"AR","461","Bilateral or multiple major joint procs of lower extremity w MCC","27855 - 33263","*"
"WI","461","Bilateral or multiple major joint procs of lower extremity w MCC","25038 - 28426","18"
"VA","461","Bilateral or multiple major joint procs of lower extremity w MCC","23951 - 27750","29"
"SD","461","Bilateral or multiple major joint procs of lower extremity w MCC","27332 - 28265","*"
"PA","461","Bilateral or multiple major joint procs of lower extremity w MCC","6938 - 28469","107"
"NY","461","Bilateral or multiple major joint procs of lower extremity w MCC","29351 - 43126","48"
"NH","461","Bilateral or multiple major joint procs of lower extremity w MCC","26958 - 38680","11"
"MT","461","Bilateral or multiple major joint procs of lower extremity w MCC","6744 - 19600","*"
"MN","461","Bilateral or multiple major joint procs of lower extremity w MCC","26896 - 31345","19"
"MA","461","Bilateral or multiple major joint procs of lower extremity w MCC","29765 - 31756","*"
"IN","461","Bilateral or multiple major joint procs of lower extremity w MCC","24899 - 27185","36"
"HI","461","Bilateral or multiple major joint procs of lower extremity w MCC","31904","*"
"DE","461","Bilateral or multiple major joint procs of lower extremity w MCC","27495","*"
"CA","461","Bilateral or multiple major joint procs of lower extremity w MCC","29033 - 42909","42"
"AL","461","Bilateral or multiple major joint procs of lower extremity w MCC","23372 - 26204","*"
"WA","466","Revision of hip or knee replacement w MCC","21455 - 33227","90"
"UT","466","Revision of hip or knee replacement w MCC","13017 - 27991","65"
"SC","466","Revision of hip or knee replacement w MCC","21758 - 31245","62"
"OR","466","Revision of hip or knee replacement w MCC","11246 - 30471","39"
"NV","466","Revision of hip or knee replacement w MCC","15409 - 29191","42"
"NE","466","Revision of hip or knee replacement w MCC","23137 - 36517","46"
"MS","466","Revision of hip or knee replacement w MCC","22401 - 28387","49"
"MI","466","Revision of hip or knee replacement w MCC","17988 - 31862","234"
"LA","466","Revision of hip or knee replacement w MCC","21289 - 28939","90"
"DC","466","Revision of hip or knee replacement w MCC","35913 - 47239","*"
"IL","466","Revision of hip or knee replacement w MCC","24314 - 33800","233"
"AZ","466","Revision of hip or knee replacement w MCC","9897 - 28844","123"
"AK","466","Revision of hip or knee replacement w MCC","36520","*"
"VT","466","Revision of hip or knee replacement w MCC","30432 - 54637","*"
"WY","466","Revision of hip or knee replacement w MCC","26802","*"
"TX","466","Revision of hip or knee replacement w MCC","21289 - 29871","389"
"RI","466","Revision of hip or knee replacement w MCC","17742 - 38110","20"
"OK","466","Revision of hip or knee replacement w MCC","21331 - 25655","68"
"NM","466","Revision of hip or knee replacement w MCC","20866 - 28340","13"
"ND","466","Revision of hip or knee replacement w MCC","18377 - 27994","21"
"WA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","15253 - 17200","333"
"CT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","16332 - 19712","184"
"GA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13881 - 15959","721"
"ID","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","14095 - 15008","77"
"KY","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13189 - 15997","497"
"ME","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","14517 - 16640","79"
"ND","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","12353 - 14517","67"
"NM","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","14161 - 17743","137"
"OK","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13207 - 15506","327"
"RI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","2638 - 17229","72"
"TX","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13679 - 16173","2155"
"WY","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","14172 - 17491","21"
"VT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","16584 - 21243","17"
"AR","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13641 - 14583","272"
"CO","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","14139 - 15581","323"
"FL","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","12966 - 14948","2155"
"IA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13451 - 14847","256"
"KS","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","12845 - 14794","189"
"MD","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","11725 - 21231","338"
"MO","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","12923 - 15402","586"
"NC","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13937 - 15395","886"
"NJ","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","15553 - 18558","676"
"OH","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13119 - 15330","981"
"PR","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","7977 - 9293","73"
"TN","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","12771 - 14917","617"
"WV","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","12891 - 14790","175"
"VI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","12105","*"
"AL","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","12859 - 14358","566"
"CA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","16456 - 21879","1850"
"DE","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","15851 - 17338","66"
"HI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","16847 - 20175","55"
"IN","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13669 - 15001","534"
"MA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","15639 - 18888","341"
"MN","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","14667 - 16093","362"
"MT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13509 - 15130","70"
"NH","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","14699 - 18521","56"
"NY","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13226 - 21229","1056"
"PA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","2952 - 15234","1010"
"SD","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","14088 - 15822","66"
"VA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13263 - 15281","524"
"WI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","13767 - 16142","394"
"AK","467","Revision of hip or knee replacement w CC","22579 - 37186","17"
"AZ","467","Revision of hip or knee replacement w CC","1068 - 19272","561"
"IL","467","Revision of hip or knee replacement w CC","16393 - 21696","953"
"DC","467","Revision of hip or knee replacement w CC","17966 - 24864","44"
"LA","467","Revision of hip or knee replacement w CC","14165 - 19282","284"
"MI","467","Revision of hip or knee replacement w CC","5400 - 20681","1075"
"MS","467","Revision of hip or knee replacement w CC","16025 - 19664","151"
"NE","467","Revision of hip or knee replacement w CC","15607 - 20717","229"
"NV","467","Revision of hip or knee replacement w CC","15789 - 21676","142"
"OR","467","Revision of hip or knee replacement w CC","2057 - 20025","169"
"SC","467","Revision of hip or knee replacement w CC","15825 - 21637","350"
"UT","467","Revision of hip or knee replacement w CC","13504 - 19524","190"
"SD","460","Spinal fusion except cervical w/o MCC","19112 - 22748","478"
"VA","460","Spinal fusion except cervical w/o MCC","19170 - 24696","2096"
"WI","460","Spinal fusion except cervical w/o MCC","19139 - 23607","1173"
"WA","468","Revision of hip or knee replacement w/o CC/MCC","15319 - 17804","385"
"UT","468","Revision of hip or knee replacement w/o CC/MCC","10810 - 15616","299"
"SC","468","Revision of hip or knee replacement w/o CC/MCC","13609 - 17578","257"
"OR","468","Revision of hip or knee replacement w/o CC/MCC","1068 - 16020","243"
"NV","468","Revision of hip or knee replacement w/o CC/MCC","6660 - 16192","129"
"NE","468","Revision of hip or knee replacement w/o CC/MCC","13355 - 17231","174"
"MS","468","Revision of hip or knee replacement w/o CC/MCC","13563 - 14613","186"
"MI","468","Revision of hip or knee replacement w/o CC/MCC","8248 - 16542","713"
"LA","468","Revision of hip or knee replacement w/o CC/MCC","12665 - 15267","249"
"DC","468","Revision of hip or knee replacement w/o CC/MCC","14370 - 19888","85"
"IL","468","Revision of hip or knee replacement w/o CC/MCC","13757 - 17363","628"
"AZ","468","Revision of hip or knee replacement w/o CC/MCC","12195 - 15877","302"
"AK","468","Revision of hip or knee replacement w/o CC/MCC","17864 - 23929","34"
"VT","468","Revision of hip or knee replacement w/o CC/MCC","13994 - 21012","32"
"WY","468","Revision of hip or knee replacement w/o CC/MCC","14446 - 17305","27"
"TX","468","Revision of hip or knee replacement w/o CC/MCC","13403 - 16084","1061"
"RI","468","Revision of hip or knee replacement w/o CC/MCC","4027 - 19618","58"
"OK","468","Revision of hip or knee replacement w/o CC/MCC","11320 - 14357","286"
"NM","468","Revision of hip or knee replacement w/o CC/MCC","91 - 15339","96"
"ND","468","Revision of hip or knee replacement w/o CC/MCC","12721 - 14366","43"
"ME","468","Revision of hip or knee replacement w/o CC/MCC","13732 - 16478","108"
"KY","468","Revision of hip or knee replacement w/o CC/MCC","12946 - 15826","279"
"ID","468","Revision of hip or knee replacement w/o CC/MCC","1024 - 14654","153"
"GA","468","Revision of hip or knee replacement w/o CC/MCC","13128 - 15788","545"
"CT","468","Revision of hip or knee replacement w/o CC/MCC","16406 - 19037","227"
"WV","468","Revision of hip or knee replacement w/o CC/MCC","12439 - 15687","99"
"VI","468","Revision of hip or knee replacement w/o CC/MCC","2690 - 3362","*"
"TN","468","Revision of hip or knee replacement w/o CC/MCC","12524 - 14955","404"
"PR","468","Revision of hip or knee replacement w/o CC/MCC","3835 - 8235","48"
"OH","468","Revision of hip or knee replacement w/o CC/MCC","11646 - 15444","689"
"NJ","468","Revision of hip or knee replacement w/o CC/MCC","15312 - 18366","441"
"NC","468","Revision of hip or knee replacement w/o CC/MCC","13211 - 15310","666"
"MO","468","Revision of hip or knee replacement w/o CC/MCC","12297 - 14749","486"
"MD","468","Revision of hip or knee replacement w/o CC/MCC","15720 - 30492","317"
"KS","468","Revision of hip or knee replacement w/o CC/MCC","12707 - 15125","232"
"IA","468","Revision of hip or knee replacement w/o CC/MCC","13061 - 14878","207"
"FL","468","Revision of hip or knee replacement w/o CC/MCC","12750 - 14322","1312"
"CO","468","Revision of hip or knee replacement w/o CC/MCC","12612 - 15717","262"
"AR","468","Revision of hip or knee replacement w/o CC/MCC","12948 - 14616","263"
"WI","468","Revision of hip or knee replacement w/o CC/MCC","13169 - 16062","405"
"VA","468","Revision of hip or knee replacement w/o CC/MCC","12828 - 15698","508"
"SD","468","Revision of hip or knee replacement w/o CC/MCC","13150 - 15087","94"
"PA","468","Revision of hip or knee replacement w/o CC/MCC","2911 - 16555","1129"
"NY","468","Revision of hip or knee replacement w/o CC/MCC","13289 - 19656","1096"
"NH","468","Revision of hip or knee replacement w/o CC/MCC","15363 - 20865","80"
"MT","468","Revision of hip or knee replacement w/o CC/MCC","12736 - 14968","88"
"MN","468","Revision of hip or knee replacement w/o CC/MCC","14520 - 17791","505"
"MA","468","Revision of hip or knee replacement w/o CC/MCC","16003 - 20919","357"
"IN","468","Revision of hip or knee replacement w/o CC/MCC","13066 - 15098","431"
"HI","468","Revision of hip or knee replacement w/o CC/MCC","17336 - 20183","34"
"WA","467","Revision of hip or knee replacement w CC","17394 - 22258","386"
"CT","467","Revision of hip or knee replacement w CC","19141 - 23554","278"
"GA","467","Revision of hip or knee replacement w CC","16589 - 19934","519"
"ID","467","Revision of hip or knee replacement w CC","14045 - 18450","102"
"KY","467","Revision of hip or knee replacement w CC","15003 - 19601","352"
"ME","467","Revision of hip or knee replacement w CC","17029 - 20170","111"
"ND","467","Revision of hip or knee replacement w CC","15277 - 17957","91"
"NM","467","Revision of hip or knee replacement w CC","112 - 19176","87"
"OK","467","Revision of hip or knee replacement w CC","15126 - 18690","288"
"RI","467","Revision of hip or knee replacement w CC","17359 - 21309","41"
"TX","467","Revision of hip or knee replacement w CC","15953 - 20108","1578"
"WY","467","Revision of hip or knee replacement w CC","17515 - 24804","20"
"VT","467","Revision of hip or knee replacement w CC","19075 - 26270","32"
"AR","467","Revision of hip or knee replacement w CC","15228 - 18273","256"
"CO","467","Revision of hip or knee replacement w CC","14734 - 20238","398"
"FL","467","Revision of hip or knee replacement w CC","14187 - 17972","1561"
"IA","467","Revision of hip or knee replacement w CC","15303 - 18170","280"
"KS","467","Revision of hip or knee replacement w CC","15611 - 18339","254"
"MD","467","Revision of hip or knee replacement w CC","17992 - 33051","419"
"MO","467","Revision of hip or knee replacement w CC","14464 - 18668","576"
"NC","467","Revision of hip or knee replacement w CC","15860 - 19032","819"
"NJ","467","Revision of hip or knee replacement w CC","17848 - 22676","455"
"OH","467","Revision of hip or knee replacement w CC","13534 - 18960","1303"
"PR","467","Revision of hip or knee replacement w CC","1086 - 11167","25"
"TN","467","Revision of hip or knee replacement w CC","13883 - 17534","533"
"WV","467","Revision of hip or knee replacement w CC","13774 - 18877","124"
"AL","467","Revision of hip or knee replacement w CC","13360 - 17126","462"
"CA","467","Revision of hip or knee replacement w CC","16089 - 25816","1651"
"DE","467","Revision of hip or knee replacement w CC","16937 - 18551","80"
"HI","467","Revision of hip or knee replacement w CC","21092 - 25233","26"
"IN","467","Revision of hip or knee replacement w CC","15559 - 18876","528"
"MA","467","Revision of hip or knee replacement w CC","18769 - 26586","441"
